r_mult,pts,bars_held,exit_reason,entry_px,exit_px,sl_pts,timestamp,session,pred_class,regime,direction,confidence,atr_entry,date,pnl_usd,win,be,year,conf_bucket,month
0.0,0.0,1,BE_STOP,17480.0,17480.0,6.0,2023-10-13 16:00:00,NY,3,SHORT_REV,SHORT,0.611835777759552,6.214285714285714,2023-10-13,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,17496.25,17496.25,6.0,2023-10-13 16:15:00,NY,3,SHORT_REV,SHORT,0.5694591999053955,7.303571428571429,2023-10-13,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,17493.75,17493.75,6.0,2023-10-13 16:30:00,NY,3,SHORT_REV,SHORT,0.6103331446647644,6.160714285714286,2023-10-13,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,17479.25,17479.25,13.771428571428572,2023-10-13 16:45:00,NY,3,SHORT_REV,SHORT,0.7189266085624695,17.214285714285715,2023-10-13,0.0,0,1,2023,0.65-0.75,2023-10
3.6491935483870965,45.25,1,TRAIL_STOP,17498.0,17452.75,12.4,2023-10-13 17:00:00,NY,3,SHORT_REV,SHORT,0.6751977205276489,15.5,2023-10-13,905.0,1,0,2023,0.65-0.75,2023-10
-1.0000000000001297,-13.628571428573196,2,STOP_LOSS,17450.5,17436.871428571427,13.628571428571428,2023-10-13 17:16:00,NY,4,LONG_REV,LONG,0.510828971862793,17.035714285714285,2023-10-13,-272.5714285714639,0,0,2023,0.45-0.55,2023-10
-1.0,-6.0,8,STOP_LOSS,17322.25,17328.25,6.0,2023-10-16 09:30:00,LON,3,SHORT_REV,SHORT,0.43087464570999146,3.767857142857143,2023-10-16,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17335.25,17335.25,6.0,2023-10-16 09:45:00,LON,3,SHORT_REV,SHORT,0.44625258445739746,3.25,2023-10-16,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17321.0,17321.0,6.0,2023-10-16 10:00:00,LON,3,SHORT_REV,SHORT,0.46195656061172485,3.4464285714285716,2023-10-16,0.0,0,1,2023,0.45-0.55,2023-10
-1.0,-6.0,1,STOP_LOSS,17273.0,17279.0,6.0,2023-10-16 10:45:00,LON,3,SHORT_REV,SHORT,0.39156168699264526,6.375,2023-10-16,-120.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,1,STOP_LOSS,17262.5,17256.5,6.0,2023-10-16 10:49:00,LON,4,LONG_REV,LONG,0.3928937017917633,6.875,2023-10-16,-120.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,3,STOP_LOSS,17322.25,17328.25,6.0,2023-10-16 16:00:00,NY,3,SHORT_REV,SHORT,0.39179113507270813,5.714285714285714,2023-10-16,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17329.75,17329.75,6.0,2023-10-16 16:15:00,NY,2,LONG_BREAK,LONG,0.3593071401119232,5.214285714285714,2023-10-16,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17351.5,17351.5,14.0,2023-10-16 16:45:00,NY,4,LONG_REV,LONG,0.3733241856098175,18.553571428571427,2023-10-16,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17378.5,17378.5,11.72857142857143,2023-10-16 17:00:00,NY,3,SHORT_REV,SHORT,0.4689396023750305,14.660714285714286,2023-10-16,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,17406.5,17406.5,12.514285714285714,2023-10-16 17:15:00,NY,3,SHORT_REV,SHORT,0.4322640299797058,15.642857142857142,2023-10-16,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,7,BE_STOP,17415.0,17415.0,6.0,2023-10-17 09:30:00,LON,2,LONG_BREAK,LONG,0.3957936763763428,3.267857142857143,2023-10-17,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,3,BE_STOP,17422.5,17422.5,6.0,2023-10-17 09:45:00,LON,3,SHORT_REV,SHORT,0.5538197159767151,2.375,2023-10-17,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,17418.75,17418.75,6.0,2023-10-17 10:00:00,LON,3,SHORT_REV,SHORT,0.6095223426818848,2.2857142857142856,2023-10-17,0.0,0,1,2023,0.55-0.65,2023-10
-1.0,-6.0,2,STOP_LOSS,17417.75,17423.75,6.0,2023-10-17 10:02:00,LON,3,SHORT_REV,SHORT,0.3731478154659271,2.357142857142857,2023-10-17,-120.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,1,STOP_LOSS,17441.25,17435.25,6.0,2023-10-17 10:15:00,LON,2,LONG_BREAK,LONG,0.41303232312202454,5.892857142857143,2023-10-17,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17430.25,17430.25,6.0,2023-10-17 10:30:00,LON,4,LONG_REV,LONG,0.4175412356853485,4.5,2023-10-17,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,4,BE_STOP,17446.5,17446.5,6.0,2023-10-17 10:45:00,LON,3,SHORT_REV,SHORT,0.4075133204460144,4.660714285714286,2023-10-17,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17316.75,17316.75,6.385714285714286,2023-10-17 16:00:00,NY,4,LONG_REV,LONG,0.5695316791534424,7.982142857142857,2023-10-17,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,17307.0,17307.0,6.0,2023-10-17 16:15:00,NY,4,LONG_REV,LONG,0.5198162198066711,5.714285714285714,2023-10-17,0.0,0,1,2023,0.45-0.55,2023-10
-1.0000000000001614,-6.428571428572468,1,STOP_LOSS,17290.0,17283.571428571428,6.42857142857143,2023-10-17 16:30:00,NY,4,LONG_REV,LONG,0.49925437569618225,8.035714285714286,2023-10-17,-128.57142857144933,0,0,2023,0.45-0.55,2023-10
-1.0000000000000682,-13.685714285715221,1,STOP_LOSS,17259.5,17245.814285714285,13.685714285714287,2023-10-17 16:45:00,NY,4,LONG_REV,LONG,0.735296905040741,17.107142857142858,2023-10-17,-273.71428571430437,0,0,2023,0.65-0.75,2023-10
-1.0,-14.0,1,STOP_LOSS,17240.75,17226.75,14.0,2023-10-17 16:47:00,NY,4,LONG_REV,LONG,0.4842606484889984,17.607142857142858,2023-10-17,-280.0,0,0,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,17230.0,17230.0,11.3,2023-10-17 17:00:00,NY,4,LONG_REV,LONG,0.6547750234603882,14.125,2023-10-17,0.0,0,1,2023,0.65-0.75,2023-10
3.6070261437907063,39.4196428571413,6,TRAIL_STOP,17240.0,17279.41964285714,10.92857142857143,2023-10-17 17:02:00,NY,4,LONG_REV,LONG,0.446041077375412,13.660714285714286,2023-10-17,788.392857142826,1,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17309.0,17309.0,11.62857142857143,2023-10-17 17:15:00,NY,4,LONG_REV,LONG,0.8258883953094482,14.535714285714286,2023-10-17,0.0,0,1,2023,0.75+,2023-10
0.0,0.0,9,BE_STOP,17355.5,17355.5,6.0,2023-10-18 09:30:00,LON,2,LONG_BREAK,LONG,0.4181019961833954,4.089285714285714,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17353.5,17353.5,6.0,2023-10-18 09:45:00,LON,3,SHORT_REV,SHORT,0.6151354312896729,4.392857142857143,2023-10-18,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,2,BE_STOP,17353.5,17353.5,6.0,2023-10-18 09:47:00,LON,3,SHORT_REV,SHORT,0.3810299336910248,4.303571428571429,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17336.25,17336.25,6.0,2023-10-18 10:00:00,LON,3,SHORT_REV,SHORT,0.6347310543060303,3.7142857142857144,2023-10-18,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,3,BE_STOP,17337.0,17337.0,6.0,2023-10-18 10:15:00,LON,2,LONG_BREAK,LONG,0.35113033652305603,6.410714285714286,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17350.75,17350.75,6.0,2023-10-18 10:45:00,LON,3,SHORT_REV,SHORT,0.44454681873321533,5.035714285714286,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17279.75,17279.75,6.0,2023-10-18 16:00:00,NY,2,LONG_BREAK,LONG,0.48584625124931335,5.857142857142857,2023-10-18,0.0,0,1,2023,0.45-0.55,2023-10
-1.0,-6.0,1,STOP_LOSS,17294.25,17288.25,6.0,2023-10-18 16:15:00,NY,2,LONG_BREAK,LONG,0.49516651034355164,6.053571428571429,2023-10-18,-120.0,0,0,2023,0.45-0.55,2023-10
1.9092261904764503,11.455357142858702,1,TRAIL_STOP,17281.25,17292.70535714286,6.0,2023-10-18 16:30:00,NY,2,LONG_BREAK,LONG,0.4578193426132202,5.589285714285714,2023-10-18,229.10714285717404,1,0,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,17286.0,17286.0,14.0,2023-10-18 16:45:00,NY,3,SHORT_REV,SHORT,0.4164259433746338,18.107142857142858,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17315.5,17315.5,13.042857142857143,2023-10-18 17:00:00,NY,3,SHORT_REV,SHORT,0.4286176562309265,16.303571428571427,2023-10-18,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17311.25,17311.25,12.785714285714286,2023-10-18 17:15:00,NY,4,LONG_REV,LONG,0.5916418433189392,15.982142857142858,2023-10-18,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,3,BE_STOP,17148.0,17148.0,6.0,2023-10-19 09:30:00,LON,2,LONG_BREAK,LONG,0.5086929798126221,4.625,2023-10-19,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,17155.25,17155.25,6.0,2023-10-19 09:45:00,LON,3,SHORT_REV,SHORT,0.4573759436607361,4.035714285714286,2023-10-19,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,17153.25,17153.25,6.0,2023-10-19 10:00:00,LON,3,SHORT_REV,SHORT,0.5846909880638123,4.107142857142857,2023-10-19,0.0,0,1,2023,0.55-0.65,2023-10
-1.0,-6.0,2,STOP_LOSS,17163.5,17157.5,6.0,2023-10-19 10:15:00,LON,2,LONG_BREAK,LONG,0.44058915972709656,7.410714285714286,2023-10-19,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17141.25,17141.25,6.0,2023-10-19 10:45:00,LON,3,SHORT_REV,SHORT,0.3756840229034424,6.839285714285714,2023-10-19,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17114.5,17114.5,6.385714285714286,2023-10-19 10:49:00,LON,3,SHORT_REV,SHORT,0.4494234323501587,7.982142857142857,2023-10-19,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17234.0,17234.0,6.0,2023-10-19 16:00:00,NY,2,LONG_BREAK,LONG,0.4621482789516449,7.464285714285714,2023-10-19,0.0,0,1,2023,0.45-0.55,2023-10
-1.0,-6.0,2,STOP_LOSS,17248.75,17254.75,6.0,2023-10-19 16:15:00,NY,3,SHORT_REV,SHORT,0.4828222692012787,5.857142857142857,2023-10-19,-120.0,0,0,2023,0.45-0.55,2023-10
2.3199404761902165,13.919642857141298,1,TRAIL_STOP,17238.5,17252.41964285714,6.0,2023-10-19 16:30:00,NY,2,LONG_BREAK,LONG,0.3545418977737427,6.160714285714286,2023-10-19,278.39285714282596,1,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,17185.0,17185.0,13.342857142857142,2023-10-19 16:45:00,NY,4,LONG_REV,LONG,0.3529425859451294,16.678571428571427,2023-10-19,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,17209.0,17209.0,11.02857142857143,2023-10-19 17:00:00,NY,4,LONG_REV,LONG,0.5630890727043152,13.785714285714286,2023-10-19,0.0,0,1,2023,0.55-0.65,2023-10
-1.0,-14.0,1,STOP_LOSS,17248.0,17234.0,14.0,2023-10-19 17:15:00,NY,4,LONG_REV,LONG,0.4163988530635834,17.660714285714285,2023-10-19,-280.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,7,STOP_LOSS,16956.5,16962.5,6.0,2023-10-20 09:30:00,LON,3,SHORT_REV,SHORT,0.6351584196090698,4.571428571428571,2023-10-20,-120.0,0,0,2023,0.55-0.65,2023-10
-1.0,-6.0,5,STOP_LOSS,16967.25,16973.25,6.0,2023-10-20 09:45:00,LON,3,SHORT_REV,SHORT,0.5961084961891174,3.982142857142857,2023-10-20,-120.0,0,0,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16980.0,16980.0,6.0,2023-10-20 10:00:00,LON,3,SHORT_REV,SHORT,0.5748897790908813,4.0,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16971.25,16971.25,6.0,2023-10-20 10:02:00,LON,3,SHORT_REV,SHORT,0.5553646087646484,4.446428571428571,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16968.75,16968.75,6.0,2023-10-20 10:15:00,LON,3,SHORT_REV,SHORT,0.6227602958679199,7.321428571428571,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16969.5,16969.5,6.0,2023-10-20 10:17:00,LON,3,SHORT_REV,SHORT,0.6528107523918152,7.267857142857143,2023-10-20,0.0,0,1,2023,0.65-0.75,2023-10
0.0,0.0,2,BE_STOP,16965.25,16965.25,6.142857142857143,2023-10-20 10:19:00,LON,3,SHORT_REV,SHORT,0.41600456833839417,7.678571428571429,2023-10-20,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16962.25,16962.25,6.0,2023-10-20 10:30:00,LON,3,SHORT_REV,SHORT,0.6078780293464661,6.553571428571429,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
-1.0,-6.0,2,STOP_LOSS,16970.25,16976.25,6.0,2023-10-20 10:32:00,LON,3,SHORT_REV,SHORT,0.5732636451721191,6.232142857142857,2023-10-20,-120.0,0,0,2023,0.55-0.65,2023-10
-1.0,-6.0,2,STOP_LOSS,16972.0,16978.0,6.0,2023-10-20 10:35:00,LON,3,SHORT_REV,SHORT,0.39395561814308167,6.196428571428571,2023-10-20,-120.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,1,STOP_LOSS,16972.5,16978.5,6.0,2023-10-20 10:45:00,LON,3,SHORT_REV,SHORT,0.5385337471961975,5.625,2023-10-20,-120.0,0,0,2023,0.45-0.55,2023-10
0.0,0.0,6,BE_STOP,16982.0,16982.0,6.0,2023-10-20 10:47:00,LON,4,LONG_REV,LONG,0.4942401647567749,5.428571428571429,2023-10-20,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,16977.25,16977.25,6.0,2023-10-20 16:00:00,NY,4,LONG_REV,LONG,0.6309832334518433,5.535714285714286,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16985.0,16985.0,6.0,2023-10-20 16:15:00,NY,4,LONG_REV,LONG,0.5284701585769653,5.696428571428571,2023-10-20,0.0,0,1,2023,0.45-0.55,2023-10
3.7836538461536358,28.107142857141298,1,TRAIL_STOP,17013.75,16985.64285714286,7.42857142857143,2023-10-20 16:30:00,NY,3,SHORT_REV,SHORT,0.6828677654266357,9.285714285714286,2023-10-20,562.142857142826,1,0,2023,0.65-0.75,2023-10
0.0,0.0,1,BE_STOP,17010.0,17010.0,14.0,2023-10-20 16:45:00,NY,3,SHORT_REV,SHORT,0.7324584126472473,18.125,2023-10-20,0.0,0,1,2023,0.65-0.75,2023-10
-1.0,-14.0,2,STOP_LOSS,17018.25,17032.25,14.0,2023-10-20 16:47:00,NY,3,SHORT_REV,SHORT,0.4155198931694031,18.714285714285715,2023-10-20,-280.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16988.5,16988.5,14.0,2023-10-20 17:00:00,NY,3,SHORT_REV,SHORT,0.6153031587600708,18.910714285714285,2023-10-20,0.0,0,1,2023,0.55-0.65,2023-10
-0.9999999999998785,-12.857142857141298,2,STOP_LOSS,16934.25,16947.10714285714,12.85714285714286,2023-10-20 17:15:00,NY,3,SHORT_REV,SHORT,0.5619133114814758,16.071428571428573,2023-10-20,-257.14285714282596,0,0,2023,0.55-0.65,2023-10
0.0,0.0,2,BE_STOP,16943.25,16943.25,13.342857142857142,2023-10-20 17:18:00,NY,3,SHORT_REV,SHORT,0.37589961290359497,16.678571428571427,2023-10-20,0.0,0,1,2023,0.35-0.45,2023-10
-1.0,-6.0,7,STOP_LOSS,16852.75,16858.75,6.0,2023-10-23 09:30:00,LON,3,SHORT_REV,SHORT,0.43975719809532166,2.4285714285714284,2023-10-23,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,5,BE_STOP,16854.75,16854.75,6.0,2023-10-23 09:45:00,LON,3,SHORT_REV,SHORT,0.44401541352272034,2.4285714285714284,2023-10-23,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16849.0,16849.0,6.0,2023-10-23 10:00:00,LON,3,SHORT_REV,SHORT,0.4423077404499054,2.4107142857142856,2023-10-23,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,3,BE_STOP,16840.75,16840.75,6.0,2023-10-23 10:15:00,LON,2,LONG_BREAK,LONG,0.46458303928375244,5.696428571428571,2023-10-23,0.0,0,1,2023,0.45-0.55,2023-10
-1.0,-6.0,1,STOP_LOSS,16826.0,16820.0,6.0,2023-10-23 10:30:00,LON,2,LONG_BREAK,LONG,0.4154859781265259,5.714285714285714,2023-10-23,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16787.75,16787.75,6.0,2023-10-23 10:45:00,LON,4,LONG_REV,LONG,0.5175052881240845,6.196428571428571,2023-10-23,0.0,0,1,2023,0.45-0.55,2023-10
1.5074404761902163,9.044642857141298,2,TRAIL_STOP,16795.25,16804.29464285714,6.0,2023-10-23 10:47:00,LON,4,LONG_REV,LONG,0.5111241936683655,6.410714285714286,2023-10-23,180.89285714282596,1,0,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,16757.0,16757.0,6.0,2023-10-23 16:00:00,NY,4,LONG_REV,LONG,0.5849721431732178,5.696428571428571,2023-10-23,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,3,BE_STOP,16755.25,16755.25,6.0,2023-10-23 16:15:00,NY,3,SHORT_REV,SHORT,0.5702067613601685,6.285714285714286,2023-10-23,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16753.0,16753.0,6.0,2023-10-23 16:30:00,NY,3,SHORT_REV,SHORT,0.6651105880737305,6.767857142857143,2023-10-23,0.0,0,1,2023,0.65-0.75,2023-10
0.0,0.0,1,BE_STOP,16674.5,16674.5,14.0,2023-10-23 16:45:00,NY,4,LONG_REV,LONG,0.6184564828872681,18.910714285714285,2023-10-23,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16687.25,16687.25,14.0,2023-10-23 16:47:00,NY,4,LONG_REV,LONG,0.4464809000492096,18.214285714285715,2023-10-23,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16735.0,16735.0,14.0,2023-10-23 16:49:00,NY,4,LONG_REV,LONG,0.37997323274612427,19.267857142857142,2023-10-23,0.0,0,1,2023,0.35-0.45,2023-10
-1.0,-14.0,2,STOP_LOSS,16787.5,16773.5,14.0,2023-10-23 17:00:00,NY,4,LONG_REV,LONG,0.7348628044128418,19.267857142857142,2023-10-23,-280.0,0,0,2023,0.65-0.75,2023-10
-1.0000000000001172,-12.400000000001455,2,STOP_LOSS,16808.25,16795.85,12.4,2023-10-23 17:15:00,NY,4,LONG_REV,LONG,0.7481212615966797,15.5,2023-10-23,-248.00000000002908,0,0,2023,0.65-0.75,2023-10
-1.0,-6.0,6,STOP_LOSS,16935.75,16941.75,6.0,2023-10-24 09:30:00,LON,3,SHORT_REV,SHORT,0.5629479289054871,2.8392857142857144,2023-10-24,-120.0,0,0,2023,0.55-0.65,2023-10
-1.0,-6.0,4,STOP_LOSS,16940.75,16946.75,6.0,2023-10-24 09:45:00,LON,3,SHORT_REV,SHORT,0.7045339941978455,2.607142857142857,2023-10-24,-120.0,0,0,2023,0.65-0.75,2023-10
0.0,0.0,1,BE_STOP,16957.0,16957.0,6.0,2023-10-24 10:00:00,LON,3,SHORT_REV,SHORT,0.6812448501586914,3.5892857142857144,2023-10-24,0.0,0,1,2023,0.65-0.75,2023-10
-1.0,-6.0,1,STOP_LOSS,16963.5,16957.5,6.0,2023-10-24 10:15:00,LON,2,LONG_BREAK,LONG,0.5973600745201111,5.982142857142857,2023-10-24,-120.0,0,0,2023,0.55-0.65,2023-10
-1.0,-6.0,2,STOP_LOSS,16957.5,16963.5,6.0,2023-10-24 10:30:00,LON,3,SHORT_REV,SHORT,0.4467889368534088,4.678571428571429,2023-10-24,-120.0,0,0,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16934.25,16934.25,6.0,2023-10-24 10:45:00,LON,3,SHORT_REV,SHORT,0.39485082030296326,6.803571428571429,2023-10-24,0.0,0,1,2023,0.35-0.45,2023-10
-1.0,-6.0,2,STOP_LOSS,16953.25,16947.25,6.0,2023-10-24 16:00:00,NY,2,LONG_BREAK,LONG,0.4005214273929596,4.357142857142857,2023-10-24,-120.0,0,0,2023,0.35-0.45,2023-10
-1.0,-6.0,1,STOP_LOSS,16936.75,16930.75,6.0,2023-10-24 16:15:00,NY,2,LONG_BREAK,LONG,0.5660682320594788,5.571428571428571,2023-10-24,-120.0,0,0,2023,0.55-0.65,2023-10
3.126488095237922,18.758928571427532,1,TRAIL_STOP,16929.0,16947.758928571428,6.0,2023-10-24 16:30:00,NY,2,LONG_BREAK,LONG,0.44994857907295227,5.482142857142857,2023-10-24,375.17857142855064,1,0,2023,0.35-0.45,2023-10
1.9744897959184786,27.642857142858702,1,TRAIL_STOP,16971.75,16944.10714285714,14.0,2023-10-24 16:45:00,NY,3,SHORT_REV,SHORT,0.35915300250053406,21.214285714285715,2023-10-24,552.857142857174,1,0,2023,0.35-0.45,2023-10
-1.0,-14.0,1,STOP_LOSS,16978.5,16964.5,14.0,2023-10-24 17:00:00,NY,4,LONG_REV,LONG,0.4523816406726837,19.714285714285715,2023-10-24,-280.0,0,0,2023,0.45-0.55,2023-10
-0.999999999999927,-12.814285714284779,4,STOP_LOSS,16965.0,16952.185714285715,12.814285714285715,2023-10-24 17:15:00,NY,4,LONG_REV,LONG,0.6779383420944214,16.017857142857142,2023-10-24,-256.2857142856956,0,0,2023,0.65-0.75,2023-10
0.0,0.0,1,BE_STOP,16928.25,16928.25,6.0,2023-10-25 09:30:00,LON,3,SHORT_REV,SHORT,0.5307546257972717,3.625,2023-10-25,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,3,BE_STOP,16925.0,16925.0,6.0,2023-10-25 09:45:00,LON,3,SHORT_REV,SHORT,0.6842978596687317,2.6964285714285716,2023-10-25,0.0,0,1,2023,0.65-0.75,2023-10
-1.0,-6.0,2,STOP_LOSS,16905.5,16911.5,6.0,2023-10-25 10:00:00,LON,3,SHORT_REV,SHORT,0.7648510336875916,3.5714285714285716,2023-10-25,-120.0,0,0,2023,0.75+,2023-10
-1.0,-6.0,1,STOP_LOSS,16897.25,16891.25,6.0,2023-10-25 10:15:00,LON,2,LONG_BREAK,LONG,0.4975857436656952,5.964285714285714,2023-10-25,-120.0,0,0,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,16879.0,16879.0,6.0,2023-10-25 10:30:00,LON,2,LONG_BREAK,LONG,0.3870939612388611,6.928571428571429,2023-10-25,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16878.75,16878.75,6.0,2023-10-25 10:45:00,LON,3,SHORT_REV,SHORT,0.5893061757087708,5.25,2023-10-25,0.0,0,1,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16898.5,16898.5,6.0,2023-10-25 16:00:00,NY,2,LONG_BREAK,LONG,0.516362726688385,5.517857142857143,2023-10-25,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,16901.25,16901.25,6.0,2023-10-25 16:15:00,NY,3,SHORT_REV,SHORT,0.4260386824607849,4.714285714285714,2023-10-25,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16892.25,16892.25,6.0,2023-10-25 16:30:00,NY,2,LONG_BREAK,LONG,0.43271389603614807,5.589285714285714,2023-10-25,0.0,0,1,2023,0.35-0.45,2023-10
0.0,0.0,1,BE_STOP,16782.25,16782.25,14.0,2023-10-25 16:45:00,NY,3,SHORT_REV,SHORT,0.5375300645828247,17.875,2023-10-25,0.0,0,1,2023,0.45-0.55,2023-10
2.7291666666665653,28.071428571427532,1,TRAIL_STOP,16802.5,16774.428571428572,10.285714285714286,2023-10-25 17:00:00,NY,3,SHORT_REV,SHORT,0.5500251650810242,12.857142857142858,2023-10-25,561.4285714285506,1,0,2023,0.55-0.65,2023-10
0.0,0.0,1,BE_STOP,16770.75,16770.75,11.542857142857144,2023-10-25 17:02:00,NY,3,SHORT_REV,SHORT,0.47961196303367615,14.428571428571429,2023-10-25,0.0,0,1,2023,0.45-0.55,2023-10
0.0,0.0,1,BE_STOP,16766.5,16766.5,12.085714285714287,2023-10-25 17:15:00,NY,4,LONG_REV,LONG,0.5366552472114563,15.107142857142858,2023-10-25,0.0,0,1,2023,0.45-0.55,2023-10
-1.000000000000017,-11.985714285714494,1,STOP_LOSS,16781.75,16769.764285714286,11.985714285714288,2023-10-25 17:17:00,NY,4,LONG_REV,LONG,0.4036340117454529,14.982142857142858,2023-10-25,-239.71428571428984,0,0,2023,0.35-0.45,2023-10
0.0,0.0,2,BE_STOP,16471.5,16471.5,6.0,2023-10-26 09:30:00,LON,3,SHORT_REV,SHORT,0.8186761736869812,3.875,2023-10-26,0.0,0,1,2023,0.75+,2023-10
-1.0,-6.0,3,STOP_LOSS,16463.25,16469.25,6.0,2023-10-26 09:45:00,LON,3,SHORT_REV,SHORT,0.7645609974861145,3.8035714285714284,2023-10-26,-120.0,0,0,2023,0.75+,2023-10
0.0,0.0,1,BE_STOP,16460.0,16460.0,6.0,2023-10-26 10:00:00,LON,3,SHORT_REV,SHORT,0.8117614984512329,3.9642857142857144,2023-10-26,0.0,0,1,2023,0.75+,2023-10
1.811011904762078,10.866071428572468,1,TRAIL_STOP,16446.25,16435.383928571428,6.0,2023-10-26 10:02:00,LON,3,SHORT_REV,SHORT,0.5076293349266052,4.767857142857143,2023-10-26,217.32142857144936,1,0,2023,0.45-0.55,2023-10
-0.9999999999998287,-6.071428571427532,2,STOP_LOSS,16432.75,16438.821428571428,6.071428571428572,2023-10-26 10:15:00,LON,3,SHORT_REV,SHORT,0.7323524951934814,7.589285714285714,2023-10-26,-121.42857142855064,0,0,2023,0.65-0.75,2023-10
2.553571428571255,15.321428571427532,4,TRAIL_STOP,16438.25,16422.928571428572,6.0,2023-10-26 10:18:00,LON,3,SHORT_REV,SHORT,0.5007753968238831,6.357142857142857,2023-10-26,306.42857142855064,1,0,2023,0.45-0.55,2023-10
