r_mult,pts,exit_reason,sl_pts,entry_px,exit_px,timestamp,date,session,pred_class,regime,direction,confidence,atr_entry,pnl_usd,win,year,month
0.0,0.0,BE,14.0,19918.75,19918.75,2024-08-07 17:05:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9961792230606079,29.107142857142858,0.0,0,2024,2024-08
1.5542091836733951,21.758928571427532,TRAIL,14.0,19920.75,19942.508928571428,2024-08-07 17:06:00,2024-08-07,NY,2,LONG_BREAK,LONG,0.8393464684486389,28.982142857142858,435.17857142855064,1,2024,2024-08
-1.0,-14.0,SL,14.0,19955.0,19969.0,2024-08-07 17:12:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9918326139450073,30.0,-280.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,19950.0,19964.0,2024-08-07 17:15:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9893737435340881,28.285714285714285,-280.0,0,2024,2024-08
0.0,0.0,BE,14.0,19936.0,19936.0,2024-08-07 17:17:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9924955368041992,29.535714285714285,0.0,0,2024,2024-08
1.936224489795807,27.107142857141298,TRAIL,14.0,19915.75,19888.64285714286,2024-08-07 17:18:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9804280400276184,30.785714285714285,542.142857142826,1,2024,2024-08
0.0,0.0,BE,14.0,19877.25,19877.25,2024-08-07 17:19:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9072443246841431,29.821428571428573,0.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,19917.75,19903.75,2024-08-07 17:23:00,2024-08-07,NY,2,LONG_BREAK,LONG,0.9806400537490845,28.75,-280.0,0,2024,2024-08
0.0,0.0,BE,14.0,19911.0,19911.0,2024-08-07 17:24:00,2024-08-07,NY,3,SHORT_REV,SHORT,0.9818300604820251,27.571428571428573,0.0,0,2024,2024-08
0.0,0.0,BE,13.114285714285714,20132.5,20132.5,2024-08-12 17:22:00,2024-08-12,NY,2,LONG_BREAK,LONG,0.9983652234077454,16.392857142857142,0.0,0,2024,2024-08
0.0,0.0,BE,12.642857142857144,20141.75,20141.75,2024-08-12 17:24:00,2024-08-12,NY,2,LONG_BREAK,LONG,0.9933545589447021,15.803571428571429,0.0,0,2024,2024-08
-1.000000000000008,-12.742857142857247,SL,12.742857142857144,20135.0,20147.742857142857,2024-08-12 17:25:00,2024-08-12,NY,3,SHORT_REV,SHORT,0.97789067029953,15.928571428571429,-254.8571428571449,0,2024,2024-08
0.0,0.0,BE,13.071428571428573,20147.5,20147.5,2024-08-12 17:26:00,2024-08-12,NY,2,LONG_BREAK,LONG,0.9978587031364441,16.339285714285715,0.0,0,2024,2024-08
0.0,0.0,BE,12.67142857142857,20142.5,20142.5,2024-08-12 17:28:00,2024-08-12,NY,3,SHORT_REV,SHORT,0.9787539839744568,15.839285714285714,0.0,0,2024,2024-08
0.0,0.0,BE,12.842857142857142,20139.25,20139.25,2024-08-12 17:29:00,2024-08-12,NY,3,SHORT_REV,SHORT,0.9460366368293762,16.053571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,8.142857142857144,20596.0,20596.0,2024-08-14 16:31:00,2024-08-14,NY,2,LONG_BREAK,LONG,0.9767810106277466,10.178571428571429,0.0,0,2024,2024-08
1.8953804347827075,19.928571428572468,TRAIL,10.514285714285714,20575.25,20555.321428571428,2024-08-14 16:33:00,2024-08-14,NY,3,SHORT_REV,SHORT,0.9389045834541321,13.142857142857142,398.57142857144936,1,2024,2024-08
-1.0,-6.0,SL,6.0,21101.25,21095.25,2024-08-16 09:30:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.984706699848175,4.142857142857143,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21098.25,21098.25,2024-08-16 09:31:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9861059188842773,4.357142857142857,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21100.0,21100.0,2024-08-16 09:35:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9946390986442566,4.285714285714286,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21096.75,21102.75,2024-08-16 09:36:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.996997594833374,4.553571428571429,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21099.5,21099.5,2024-08-16 09:38:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.993867814540863,3.982142857142857,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21104.75,21104.75,2024-08-16 09:41:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9845057129859924,3.5714285714285716,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21101.75,21101.75,2024-08-16 09:43:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9919512271881104,3.875,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21099.75,21105.75,2024-08-16 09:45:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9837312698364258,3.482142857142857,-120.0,0,2024,2024-08
1.9925595238097837,11.955357142858702,TRAIL,6.0,21100.25,21112.20535714286,2024-08-16 09:46:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.7842105031013489,3.5892857142857144,239.10714285717404,1,2024,2024-08
0.0,0.0,BE,6.0,21112.0,21112.0,2024-08-16 09:51:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9917963743209839,4.089285714285714,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21115.0,21109.0,2024-08-16 09:53:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9953404664993286,4.303571428571429,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21113.0,21113.0,2024-08-16 09:54:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9901808500289917,4.589285714285714,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21111.0,21111.0,2024-08-16 09:55:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9883080124855042,4.464285714285714,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21110.0,21110.0,2024-08-16 09:57:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9797921180725098,4.428571428571429,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21103.0,21103.0,2024-08-16 10:00:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9694697856903076,4.964285714285714,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21101.75,21107.75,2024-08-16 10:01:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9797730445861816,5.25,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21105.75,21105.75,2024-08-16 10:02:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9902668595314026,5.071428571428571,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21103.0,21109.0,2024-08-16 10:03:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9810050129890442,5.25,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21108.0,21102.0,2024-08-16 10:04:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9887036681175232,5.089285714285714,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21110.0,21104.0,2024-08-16 10:05:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9882904291152954,5.125,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21104.75,21104.75,2024-08-16 10:06:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9712390303611755,5.482142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21103.75,21097.75,2024-08-16 10:07:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9487316012382507,5.625,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21100.5,21100.5,2024-08-16 10:08:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9625431895256042,5.732142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21091.25,21097.25,2024-08-16 10:09:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9824638962745667,6.267857142857143,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21096.75,21096.75,2024-08-16 10:10:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.901280403137207,6.428571428571429,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21095.0,21095.0,2024-08-16 10:12:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9387663006782532,6.982142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21093.25,21087.25,2024-08-16 10:13:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.8802287578582764,7.214285714285714,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21093.5,21087.5,2024-08-16 10:16:00,2024-08-16,LON,2,LONG_BREAK,LONG,0.9667473435401917,6.839285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21091.25,21091.25,2024-08-16 10:18:00,2024-08-16,LON,3,SHORT_REV,SHORT,0.9411511421203613,6.785714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21006.75,21006.75,2024-08-19 09:30:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9965253472328186,5.535714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21005.5,21005.5,2024-08-19 09:31:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9969022870063782,5.517857142857143,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21006.5,21000.5,2024-08-19 09:32:00,2024-08-19,LON,4,LONG_REV,LONG,0.9824264049530029,4.964285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21007.75,21007.75,2024-08-19 09:34:00,2024-08-19,LON,4,LONG_REV,LONG,0.9744633436203003,5.321428571428571,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21013.5,21013.5,2024-08-19 09:37:00,2024-08-19,LON,4,LONG_REV,LONG,0.9885459542274475,4.839285714285714,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21011.0,21017.0,2024-08-19 09:38:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9972394704818726,5.035714285714286,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21012.25,21012.25,2024-08-19 09:40:00,2024-08-19,LON,4,LONG_REV,LONG,0.9800022840499878,4.446428571428571,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21021.25,21015.25,2024-08-19 09:42:00,2024-08-19,LON,4,LONG_REV,LONG,0.989623486995697,4.910714285714286,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21022.25,21016.25,2024-08-19 09:43:00,2024-08-19,LON,4,LONG_REV,LONG,0.9671461582183838,4.803571428571429,-120.0,0,2024,2024-08
1.657738095237922,9.946428571427532,TRAIL,6.0,21019.75,21009.803571428572,2024-08-19 09:45:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9937170743942261,4.607142857142857,198.92857142855064,1,2024,2024-08
1.6369047619045887,9.821428571427532,TRAIL,6.0,21016.0,21006.178571428572,2024-08-19 09:46:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9950533509254456,4.857142857142857,196.42857142855064,1,2024,2024-08
0.0,0.0,BE,6.0,21010.0,21010.0,2024-08-19 09:48:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9918655753135681,4.5,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21015.0,21009.0,2024-08-19 09:49:00,2024-08-19,LON,4,LONG_REV,LONG,0.9906471371650696,4.625,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21012.25,21012.25,2024-08-19 09:50:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.99641352891922,4.678571428571429,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21008.5,21008.5,2024-08-19 09:51:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9936030507087708,4.660714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21006.25,21006.25,2024-08-19 09:52:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9846163988113403,4.607142857142857,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21007.25,21007.25,2024-08-19 09:53:00,2024-08-19,LON,4,LONG_REV,LONG,0.9934934973716736,4.517857142857143,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21007.75,21007.75,2024-08-19 09:54:00,2024-08-19,LON,4,LONG_REV,LONG,0.9924983382225037,4.678571428571429,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21004.25,21010.25,2024-08-19 09:55:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9891014695167542,4.732142857142857,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21006.25,21006.25,2024-08-19 09:56:00,2024-08-19,LON,4,LONG_REV,LONG,0.6200034618377686,4.607142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21006.0,21012.0,2024-08-19 09:57:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9688112139701843,4.589285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21008.0,21008.0,2024-08-19 09:58:00,2024-08-19,LON,4,LONG_REV,LONG,0.9916512370109558,4.607142857142857,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21019.75,21019.75,2024-08-19 10:03:00,2024-08-19,LON,4,LONG_REV,LONG,0.9841784834861755,4.928571428571429,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21016.75,21022.75,2024-08-19 10:04:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9920685291290283,4.964285714285714,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21016.25,21022.25,2024-08-19 10:05:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9743900895118713,4.803571428571429,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21018.5,21018.5,2024-08-19 10:06:00,2024-08-19,LON,4,LONG_REV,LONG,0.9710168838500977,4.714285714285714,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21020.25,21020.25,2024-08-19 10:07:00,2024-08-19,LON,4,LONG_REV,LONG,0.9598891735076904,4.785714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21021.5,21021.5,2024-08-19 10:08:00,2024-08-19,LON,4,LONG_REV,LONG,0.9897993803024292,4.928571428571429,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21024.0,21018.0,2024-08-19 10:09:00,2024-08-19,LON,4,LONG_REV,LONG,0.9922860860824585,5.0,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21020.0,21026.0,2024-08-19 10:10:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9180428385734558,5.232142857142857,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21021.5,21021.5,2024-08-19 10:12:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9951691031455994,5.392857142857143,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21022.0,21022.0,2024-08-19 10:17:00,2024-08-19,LON,4,LONG_REV,LONG,0.9883809089660645,4.75,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21018.0,21018.0,2024-08-19 10:18:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9973462820053101,5.0,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21009.0,21009.0,2024-08-19 10:22:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9961231350898743,5.071428571428571,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,20999.75,21005.75,2024-08-19 10:24:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9965633749961853,5.464285714285714,-120.0,0,2024,2024-08
1.8377976190477057,11.026785714286234,TRAIL,6.0,21006.0,21017.026785714286,2024-08-19 10:25:00,2024-08-19,LON,4,LONG_REV,LONG,0.9915212392807007,5.946428571428571,220.53571428572468,1,2024,2024-08
-1.0,-6.0,SL,6.0,21017.5,21011.5,2024-08-19 10:26:00,2024-08-19,LON,4,LONG_REV,LONG,0.9931869506835938,6.285714285714286,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21018.0,21018.0,2024-08-19 10:28:00,2024-08-19,LON,4,LONG_REV,LONG,0.9804733991622925,7.142857142857143,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21023.75,21017.75,2024-08-19 10:29:00,2024-08-19,LON,4,LONG_REV,LONG,0.9949069619178772,7.392857142857143,-120.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21023.5,21017.5,2024-08-19 10:30:00,2024-08-19,LON,4,LONG_REV,LONG,0.9762859344482422,7.392857142857143,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21021.5,21021.5,2024-08-19 10:32:00,2024-08-19,LON,4,LONG_REV,LONG,0.9841029644012451,7.142857142857143,0.0,0,2024,2024-08
0.0,0.0,BE,6.042857142857144,21023.0,21023.0,2024-08-19 10:34:00,2024-08-19,LON,4,LONG_REV,LONG,0.9942301511764526,7.553571428571429,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21025.0,21019.0,2024-08-19 10:36:00,2024-08-19,LON,4,LONG_REV,LONG,0.9883450269699097,7.107142857142857,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21022.75,21022.75,2024-08-19 10:41:00,2024-08-19,LON,4,LONG_REV,LONG,0.9930175542831421,4.696428571428571,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21027.75,21027.75,2024-08-19 10:42:00,2024-08-19,LON,4,LONG_REV,LONG,0.9928271174430847,4.642857142857143,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21028.0,21022.0,2024-08-19 10:50:00,2024-08-19,LON,4,LONG_REV,LONG,0.9925000071525574,4.839285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21023.5,21023.5,2024-08-19 10:51:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9740481376647949,5.071428571428571,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21025.0,21019.0,2024-08-19 10:52:00,2024-08-19,LON,4,LONG_REV,LONG,0.9951724410057068,5.089285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21013.25,21013.25,2024-08-19 10:56:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.9869957566261292,5.285714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21016.75,21016.75,2024-08-19 10:57:00,2024-08-19,LON,4,LONG_REV,LONG,0.9945825934410095,5.464285714285714,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21015.75,21021.75,2024-08-19 10:58:00,2024-08-19,LON,1,SHORT_BREAK,SHORT,0.988440990447998,5.464285714285714,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21019.5,21019.5,2024-08-19 10:59:00,2024-08-19,LON,4,LONG_REV,LONG,0.994836688041687,5.535714285714286,0.0,0,2024,2024-08
-1.0000000000000966,-6.457142857143481,SL,6.457142857142857,21024.75,21031.207142857143,2024-08-19 16:32:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9006693363189697,8.071428571428571,-129.14285714286962,0,2024,2024-08
0.0,0.0,BE,8.685714285714287,21022.25,21022.25,2024-08-19 16:35:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9945763349533081,10.857142857142858,0.0,0,2024,2024-08
-1.0000000000001326,-9.414285714286962,SL,9.414285714285715,21025.5,21016.085714285713,2024-08-19 16:36:00,2024-08-19,NY,4,LONG_REV,LONG,0.5895226001739502,11.767857142857142,-188.28571428573926,0,2024,2024-08
1.4104278074865335,15.071428571427532,TRAIL,10.685714285714287,21007.75,20992.678571428572,2024-08-19 16:37:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9901993870735168,13.357142857142858,301.42857142855064,1,2024,2024-08
0.0,0.0,BE,11.72857142857143,20995.5,20995.5,2024-08-19 16:38:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9375026822090149,14.660714285714286,0.0,0,2024,2024-08
0.0,0.0,BE,12.842857142857142,20998.75,20998.75,2024-08-19 16:39:00,2024-08-19,NY,4,LONG_REV,LONG,0.988137423992157,16.053571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,13.371428571428574,21008.5,21008.5,2024-08-19 16:40:00,2024-08-19,NY,4,LONG_REV,LONG,0.9929026961326599,16.714285714285715,0.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,21021.25,21035.25,2024-08-19 16:42:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.8961161971092224,18.017857142857142,-280.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,21043.5,21029.5,2024-08-19 16:43:00,2024-08-19,NY,4,LONG_REV,LONG,0.9867416024208069,19.357142857142858,-280.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,21037.75,21023.75,2024-08-19 16:45:00,2024-08-19,NY,4,LONG_REV,LONG,0.992755115032196,19.982142857142858,-280.0,0,2024,2024-08
0.0,0.0,BE,14.0,21026.25,21026.25,2024-08-19 16:46:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.8742801547050476,19.517857142857142,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21039.5,21039.5,2024-08-19 16:47:00,2024-08-19,NY,4,LONG_REV,LONG,0.9898826479911804,20.375,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21016.75,21016.75,2024-08-19 16:55:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9606025815010071,18.0,0.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,21035.5,21021.5,2024-08-19 16:57:00,2024-08-19,NY,4,LONG_REV,LONG,0.9922468662261963,17.910714285714285,-280.0,0,2024,2024-08
0.0,0.0,BE,14.0,21022.0,21022.0,2024-08-19 16:58:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9187704920768738,17.678571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,13.657142857142858,21012.0,21012.0,2024-08-19 17:02:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9931482672691345,17.071428571428573,0.0,0,2024,2024-08
0.0,0.0,BE,13.942857142857143,21003.0,21003.0,2024-08-19 17:03:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9896798729896545,17.428571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21005.75,21005.75,2024-08-19 17:04:00,2024-08-19,NY,4,LONG_REV,LONG,0.9931943416595459,17.785714285714285,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21018.75,21018.75,2024-08-19 17:05:00,2024-08-19,NY,4,LONG_REV,LONG,0.995766282081604,18.053571428571427,0.0,0,2024,2024-08
-1.0,-14.0,SL,14.0,21011.5,21025.5,2024-08-19 17:06:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.993980884552002,18.5,-280.0,0,2024,2024-08
0.0,0.0,BE,14.0,21035.75,21035.75,2024-08-19 17:08:00,2024-08-19,NY,4,LONG_REV,LONG,0.995849609375,18.732142857142858,0.0,0,2024,2024-08
2.165130151843936,28.517857142858702,TRAIL,13.171428571428573,21015.25,20986.73214285714,2024-08-19 17:17:00,2024-08-19,NY,1,SHORT_BREAK,SHORT,0.9906557202339172,16.464285714285715,570.357142857174,1,2024,2024-08
-1.0000000000000897,-13.914285714286962,SL,13.914285714285715,20990.75,20976.835714285713,2024-08-19 17:19:00,2024-08-19,NY,4,LONG_REV,LONG,0.996771514415741,17.392857142857142,-278.2857142857393,0,2024,2024-08
0.0,0.0,BE,14.0,20997.75,20997.75,2024-08-19 17:22:00,2024-08-19,NY,4,LONG_REV,LONG,0.9971569776535034,19.446428571428573,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21007.0,21007.0,2024-08-19 17:23:00,2024-08-19,NY,4,LONG_REV,LONG,0.9970980882644653,18.875,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21018.0,21018.0,2024-08-19 17:24:00,2024-08-19,NY,4,LONG_REV,LONG,0.9976319074630737,19.321428571428573,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21028.75,21028.75,2024-08-19 17:27:00,2024-08-19,NY,4,LONG_REV,LONG,0.995926022529602,19.678571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,14.0,21042.75,21042.75,2024-08-19 17:28:00,2024-08-19,NY,4,LONG_REV,LONG,0.9897974729537964,20.553571428571427,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21354.75,21354.75,2024-08-20 10:28:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9894545078277588,5.625,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21356.75,21356.75,2024-08-20 10:33:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9834764003753662,4.821428571428571,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21358.25,21358.25,2024-08-20 10:34:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9960242509841919,4.803571428571429,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21363.5,21357.5,2024-08-20 10:37:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9949630498886108,4.696428571428571,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21358.25,21358.25,2024-08-20 10:38:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9894535541534424,4.767857142857143,0.0,0,2024,2024-08
1.7098214285712554,10.258928571427532,TRAIL,6.0,21354.0,21343.741071428572,2024-08-20 10:39:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9854132533073425,4.982142857142857,205.17857142855064,1,2024,2024-08
0.0,0.0,BE,6.0,21350.0,21350.0,2024-08-20 10:40:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9789126515388489,4.892857142857143,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21344.75,21350.75,2024-08-20 10:41:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9734905362129211,5.267857142857143,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21351.25,21351.25,2024-08-20 10:46:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9861772656440735,5.321428571428571,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21353.25,21353.25,2024-08-20 10:48:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9894779324531555,5.607142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21355.5,21349.5,2024-08-20 10:49:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9946969747543335,5.767857142857143,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21351.25,21351.25,2024-08-20 10:50:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9816137552261353,6.089285714285714,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21347.25,21347.25,2024-08-20 10:51:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9817129969596863,5.982142857142857,0.0,0,2024,2024-08
0.0,0.0,BE,6.0,21346.0,21346.0,2024-08-20 10:54:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9872019290924072,5.482142857142857,0.0,0,2024,2024-08
-1.0,-6.0,SL,6.0,21349.5,21343.5,2024-08-20 10:58:00,2024-08-20,LON,2,LONG_BREAK,LONG,0.9844248294830322,5.375,-120.0,0,2024,2024-08
0.0,0.0,BE,6.0,21345.0,21345.0,2024-08-20 10:59:00,2024-08-20,LON,3,SHORT_REV,SHORT,0.9893991947174072,5.303571428571429,0.0,0,2024,2024-08
0.0,0.0,BE,10.642857142857144,21341.0,21341.0,2024-08-20 16:56:00,2024-08-20,NY,3,SHORT_REV,SHORT,0.9756892323493958,13.303571428571429,0.0,0,2024,2024-08
2.7860169491526454,28.178571428572468,TRAIL,10.114285714285714,21346.75,21318.571428571428,2024-08-20 17:01:00,2024-08-20,NY,3,SHORT_REV,SHORT,0.99676114320755,12.642857142857142,563.5714285714494,1,2024,2024-08
