date,killzone,direction,entry_ts,entry_px,orh,orl,or_width,atr,exit_idx,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held
2020-06-12,NY,LONG,2020-06-12 16:06:00,12589.5,12587.25,12552.25,35.0,6.375,183362,12607.25,17.75,1.2529411764705882,TRAIL_2.0R,7.0,29.75,14.166666666666668,25
2020-06-15,LON,LONG,2020-06-15 10:02:00,12257.5,12254.0,12200.75,53.25,10.142857142857142,184341,12234.960317460318,-22.539682539681962,-0.9999999999999745,SL_INITIAL,26.5,5.0,22.539682539682538,5
2020-06-15,NY,SHORT,2020-06-15 16:12:00,12331.0,12356.75,12334.5,22.25,5.678571428571429,184709,12343.619047619048,-12.619047619047706,-1.0000000000000069,SL_INITIAL,13.0,0.5,12.619047619047619,3
2020-06-16,LON,SHORT,2020-06-16 10:02:00,12688.0,12733.5,12690.25,43.25,8.321428571428571,185706,12706.492063492064,-18.492063492063608,-1.0000000000000064,SL_INITIAL,20.0,4.5,18.49206349206349,5
2020-06-17,LON,LONG,2020-06-17 10:03:00,12824.75,12823.5,12806.75,16.75,6.446428571428571,187081,12810.424603174602,-14.325396825397547,-1.0000000000000504,SL_INITIAL,17.75,5.25,14.325396825396826,14
2020-06-17,NY,LONG,2020-06-17 16:05:00,12849.25,12847.5,12828.25,19.25,4.660714285714286,187438,12838.892857142857,-10.357142857143117,-1.0000000000000253,SL_INITIAL,13.0,2.5,10.357142857142856,9
2020-06-18,LON,SHORT,2020-06-18 10:35:00,12801.5,12832.0,12802.5,29.5,6.982142857142857,188489,12817.015873015873,-15.515873015872785,-0.9999999999999852,SL_INITIAL,16.25,6.5,15.515873015873014,25
2020-06-18,NY,LONG,2020-06-18 16:50:00,12818.25,12817.0,12768.5,48.5,13.035714285714286,188872,12789.281746031746,-28.96825396825443,-1.0000000000000158,SL_INITIAL,36.0,6.25,28.968253968253972,33
2020-06-19,LON,SHORT,2020-06-19 10:06:00,12879.0,12909.5,12879.25,30.25,3.982142857142857,189807,12879.0,0.0,0.0,BE,4.0,5.5,10.0,7
2020-06-19,NY,LONG,2020-06-19 16:28:00,12934.75,12929.0,12910.0,19.0,4.410714285714286,190184,12934.75,0.0,0.0,BE,6.0,10.25,10.0,2
2020-06-22,LON,LONG,2020-06-22 10:26:00,12824.0,12823.0,12778.5,44.5,5.732142857142857,191277,12843.61,19.610000000000582,1.5394766355140646,TRAIL_2.0R,0.25,28.0,12.738095238095237,92
2020-06-22,NY,SHORT,2020-06-22 16:08:00,12825.75,12847.5,12826.75,20.75,3.6607142857142856,191530,12835.75,-10.0,-1.0,SL_INITIAL,10.75,0.5,10.0,3
2020-06-23,LON,LONG,2020-06-23 10:16:00,12999.5,12978.25,12953.0,25.25,6.142857142857143,192549,12999.5,0.0,0.0,BE,3.0,11.5,13.650793650793652,8
2020-06-23,NY,SHORT,2020-06-23 16:17:00,13020.0,13032.0,13021.25,10.75,2.7857142857142856,192918,13013.35,6.649999999999636,0.6649999999999636,TRAIL_2.0R,2.75,20.0,10.0,16
2020-06-24,LON,LONG,2020-06-24 10:09:00,13060.0,13059.75,13045.0,14.75,4.357142857142857,193914,13050.0,-10.0,-1.0,SL_INITIAL,11.0,4.5,10.0,15
2020-06-24,NY,SHORT,2020-06-24 16:20:00,12986.0,13016.5,12991.5,25.0,4.446428571428571,194271,12996.0,-10.0,-1.0,SL_INITIAL,13.5,1.5,10.0,1
2020-06-25,LON,SHORT,2020-06-25 10:04:00,12797.75,12837.0,12800.25,36.75,4.767857142857143,195273,12743.0,54.75,5.167415730337079,TRAIL_5.0R,10.25,71.5,10.595238095238095,14
2020-06-25,NY,LONG,2020-06-25 16:17:00,12842.75,12841.5,12794.25,47.25,4.732142857142857,195644,12832.234126984127,-10.515873015872785,-0.9999999999999782,SL_INITIAL,16.75,4.25,10.515873015873014,12
2020-06-26,LON,SHORT,2020-06-26 10:13:00,12890.25,12920.25,12904.25,16.0,6.714285714285714,196651,12890.25,0.0,0.0,BE,0.75,16.0,14.920634920634921,18
2020-06-26,NY,SHORT,2020-06-26 16:33:00,12879.5,12930.25,12895.5,34.75,7.732142857142857,197014,12896.682539682539,-17.182539682538845,-0.9999999999999514,SL_INITIAL,22.5,0.5,17.18253968253968,1
2020-06-29,LON,LONG,2020-06-29 10:01:00,12684.0,12680.0,12653.0,27.0,6.767857142857143,198034,12684.0,0.0,0.0,BE,7.75,28.0,15.03968253968254,48
2020-06-29,NY,SHORT,2020-06-29 16:29:00,12668.25,12691.5,12669.0,22.5,4.285714285714286,198376,12678.25,-10.0,-1.0,SL_INITIAL,14.25,1.25,10.0,2
2020-06-30,LON,LONG,2020-06-30 10:01:00,12832.75,12825.0,12810.25,14.75,4.035714285714286,199356,12822.75,-10.0,-1.0,SL_INITIAL,22.25,4.5,10.0,5
2020-06-30,NY,LONG,2020-06-30 16:33:00,12812.0,12799.0,12772.75,26.25,6.946428571428571,199761,12832.95,20.950000000000728,1.3571722365039034,TRAIL_2.0R,13.75,45.0,15.436507936507935,18
2020-07-01,LON,LONG,2020-07-01 10:21:00,12974.25,12973.5,12955.0,18.5,2.75,200759,12974.25,0.0,0.0,BE,1.25,16.0,10.0,23
2020-07-01,NY,LONG,2020-07-01 16:03:00,12982.25,12982.0,12945.0,37.0,6.142857142857143,201083,12982.25,0.0,0.0,BE,4.75,9.5,13.650793650793652,5
2020-07-02,LON,SHORT,2020-07-02 10:06:00,13139.75,13153.25,13140.5,12.75,3.25,202101,13139.75,0.0,0.0,BE,7.75,7.0,10.0,15
2020-07-02,NY,LONG,2020-07-02 16:32:00,13214.25,13213.5,13154.25,59.25,4.625,202479,13227.05,12.799999999999272,1.2454054054053347,TRAIL_2.0R,3.5,29.0,10.277777777777777,7
2020-07-03,LON,SHORT,2020-07-03 10:54:00,13206.0,13222.25,13206.25,16.0,3.1607142857142856,203541,13206.0,0.0,0.0,BE,7.5,10.0,10.0,41
2020-07-03,NY,LONG,2020-07-03 16:17:00,13186.75,13186.5,13173.75,12.75,2.3035714285714284,203842,13176.75,-10.0,-1.0,SL_INITIAL,11.25,3.5,10.0,19
2020-07-06,LON,LONG,2020-07-06 10:14:00,13322.5,13320.25,13307.5,12.75,5.660714285714286,204609,13322.5,0.0,0.0,BE,3.25,13.75,12.579365079365079,9
2020-07-06,NY,SHORT,2020-07-06 16:08:00,13314.0,13325.25,13315.25,10.0,2.6785714285714284,204978,13314.0,0.0,0.0,BE,2.25,15.25,10.0,24
2020-07-07,LON,SHORT,2020-07-07 10:03:00,13408.25,13424.5,13408.5,16.0,3.1785714285714284,205970,13395.75,12.5,1.25,TRAIL_2.0R,1.5,21.0,10.0,16
2020-07-07,NY,LONG,2020-07-07 16:03:00,13407.0,13406.25,13388.5,17.75,3.142857142857143,206342,13407.0,0.0,0.0,BE,5.25,12.75,10.0,28
2020-07-08,LON,LONG,2020-07-08 10:07:00,13384.5,13384.25,13349.75,34.5,6.160714285714286,207410,13384.5,0.0,0.0,BE,7.75,22.75,13.69047619047619,87
2020-07-08,NY,LONG,2020-07-08 16:02:00,13403.75,13403.0,13379.75,23.25,2.982142857142857,207683,13393.75,-10.0,-1.0,SL_INITIAL,13.0,0.5,10.0,5
2020-07-09,LON,LONG,2020-07-09 10:03:00,13504.0,13500.75,13486.5,14.25,3.5892857142857144,208687,13494.0,-10.0,-1.0,SL_INITIAL,13.75,0.75,10.0,3
2020-07-09,NY,LONG,2020-07-09 16:33:00,13574.5,13571.5,13552.5,19.0,4.946428571428571,209077,13563.507936507936,-10.992063492063608,-1.0000000000000107,SL_INITIAL,15.0,5.25,10.99206349206349,3
2020-07-10,LON,LONG,2020-07-10 10:29:00,13506.0,13505.0,13487.0,18.0,5.053571428571429,210093,13506.0,0.0,0.0,BE,0.75,11.5,11.230158730158731,18
2020-07-10,NY,LONG,2020-07-10 16:06:00,13579.0,13573.5,13519.75,53.75,5.267857142857143,210415,13567.29365079365,-11.706349206349842,-1.0000000000000542,SL_INITIAL,14.5,1.5,11.706349206349207,3
2020-07-13,LON,SHORT,2020-07-13 10:06:00,13723.25,13738.75,13730.0,8.75,3.857142857142857,211422,13723.25,0.0,0.0,BE,2.75,5.5,10.0,5
2020-07-13,NY,LONG,2020-07-13 16:20:00,13775.75,13774.0,13760.75,13.25,2.732142857142857,211802,13765.75,-10.0,-1.0,SL_INITIAL,13.75,1.25,10.0,11
2020-07-14,LON,SHORT,2020-07-14 10:05:00,13504.25,13525.5,13505.0,20.5,4.571428571428571,212800,13471.25,33.0,3.2484375,TRAIL_4.0R,7.25,43.25,10.158730158730158,19
2020-07-14,NY,SHORT,2020-07-14 16:03:00,13326.0,13463.25,13335.5,127.75,17.392857142857142,213150,13326.0,0.0,0.0,BE,17.25,24.75,38.65079365079365,11
2020-07-15,LON,SHORT,2020-07-15 10:00:00,13524.0,13542.5,13524.75,17.75,3.3035714285714284,214158,13516.3,7.700000000000728,0.7700000000000727,TRAIL_2.0R,6.25,20.75,10.0,17
2020-07-15,NY,SHORT,2020-07-15 16:07:00,13528.25,13562.5,13537.5,25.0,6.196428571428571,214512,13542.019841269841,-13.769841269840981,-0.9999999999999791,SL_INITIAL,16.5,0.5,13.769841269841269,4
2020-07-16,LON,SHORT,2020-07-16 10:03:00,13405.5,13434.25,13415.0,19.25,6.053571428571429,215513,13418.952380952382,-13.452380952381645,-1.0000000000000515,SL_INITIAL,14.0,1.5,13.452380952380953,4
2020-07-16,NY,LONG,2020-07-16 16:03:00,13405.0,13396.0,13348.5,47.5,5.839285714285714,215873,13405.0,0.0,0.0,BE,1.75,9.5,12.976190476190476,4
2020-07-17,LON,LONG,2020-07-17 10:20:00,13427.25,13426.75,13409.75,17.0,3.8035714285714284,216922,13417.25,-10.0,-1.0,SL_INITIAL,12.5,4.75,10.0,31
2020-07-17,NY,LONG,2020-07-17 16:11:00,13466.5,13459.5,13441.0,18.5,4.678571428571429,217247,13466.5,0.0,0.0,BE,0.75,6.5,10.396825396825397,5
2020-07-20,LON,SHORT,2020-07-20 10:02:00,13396.25,13410.75,13399.75,11.0,3.0535714285714284,218278,13396.25,0.0,0.0,BE,2.25,17.5,10.0,40
2020-07-20,NY,LONG,2020-07-20 16:14:00,13508.5,13507.5,13478.0,29.5,3.142857142857143,218616,13498.5,-10.0,-1.0,SL_INITIAL,10.0,2.25,10.0,6
2020-07-21,LON,SHORT,2020-07-21 10:02:00,13863.25,13878.75,13869.5,9.25,3.4464285714285716,219603,13873.25,-10.0,-1.0,SL_INITIAL,10.25,3.0,10.0,5
2020-07-21,NY,SHORT,2020-07-21 16:01:00,13845.75,13870.25,13848.5,21.75,3.857142857142857,219960,13845.75,0.0,0.0,BE,1.5,5.25,10.0,3
2020-07-22,LON,LONG,2020-07-22 10:01:00,13698.5,13695.75,13680.0,15.75,3.2857142857142856,220988,13698.5,0.0,0.0,BE,7.5,10.0,10.0,26
2020-07-22,NY,LONG,2020-07-22 16:01:00,13706.0,13704.0,13675.5,28.5,4.035714285714286,221332,13706.0,0.0,0.0,BE,6.0,6.0,10.0,10
2020-07-23,NY,SHORT,2020-07-23 16:29:00,13670.5,13712.5,13674.0,38.5,4.142857142857143,222719,13670.5,0.0,0.0,BE,6.5,20.5,10.0,4
2020-07-24,LON,SHORT,2020-07-24 10:00:00,13259.25,13316.5,13262.75,53.75,6.982142857142857,223692,13274.765873015873,-15.515873015872785,-0.9999999999999852,SL_INITIAL,19.0,0.75,15.515873015873014,1
2020-07-24,NY,SHORT,2020-07-24 16:10:00,13258.25,13299.0,13264.75,34.25,7.303571428571429,224066,13258.25,0.0,0.0,BE,7.0,10.25,16.23015873015873,5
2020-07-27,LON,SHORT,2020-07-27 10:22:00,13340.25,13365.0,13341.25,23.75,5.410714285714286,225086,13340.25,0.0,0.0,BE,6.25,10.75,12.023809523809524,8
2020-07-27,NY,SHORT,2020-07-27 16:32:00,13358.5,13393.0,13369.75,23.25,6.696428571428571,225450,13358.5,0.0,0.0,BE,21.5,12.25,14.880952380952381,2
2020-07-28,LON,SHORT,2020-07-28 10:33:00,13520.25,13551.75,13520.5,31.25,5.625,226460,13520.25,0.0,0.0,BE,4.0,18.75,12.5,6
2020-07-28,NY,SHORT,2020-07-28 16:32:00,13443.75,13479.25,13452.0,27.25,7.821428571428571,226816,13443.75,0.0,0.0,BE,6.75,18.25,17.38095238095238,3
2020-07-29,LON,LONG,2020-07-29 10:01:00,13409.75,13406.0,13389.75,16.25,4.285714285714286,227789,13409.75,0.0,0.0,BE,1.0,6.25,10.0,2
2020-07-29,NY,SHORT,2020-07-29 16:50:00,13407.0,13447.0,13414.0,33.0,12.607142857142858,228205,13435.015873015873,-28.015873015872785,-0.9999999999999917,SL_INITIAL,31.25,3.5,28.01587301587302,9
2020-07-30,LON,SHORT,2020-07-30 10:02:00,13458.25,13486.5,13460.25,26.25,4.178571428571429,229159,13442.9,15.350000000000364,1.5350000000000363,TRAIL_2.0R,2.75,24.75,10.0,6
2020-07-30,NY,SHORT,2020-07-30 16:01:00,13364.0,13426.25,13368.75,57.5,10.410714285714286,229518,13387.13492063492,-23.13492063492049,-0.9999999999999937,SL_INITIAL,24.75,0.0,23.134920634920636,6
2020-07-31,LON,SHORT,2020-07-31 10:13:00,13718.25,13752.0,13723.0,29.0,8.964285714285714,230548,13738.170634920634,-19.920634920634257,-0.9999999999999668,SL_INITIAL,25.75,5.0,19.920634920634917,19
2020-07-31,NY,SHORT,2020-07-31 16:01:00,13733.75,13759.25,13736.25,23.0,3.3214285714285716,230884,13733.75,0.0,0.0,BE,4.5,6.75,10.0,7
2020-08-03,LON,SHORT,2020-08-03 10:04:00,13755.0,13772.0,13755.75,16.25,4.107142857142857,231886,13765.0,-10.0,-1.0,SL_INITIAL,11.5,0.0,10.0,1
2020-08-03,NY,SHORT,2020-08-03 16:11:00,13815.0,13829.0,13815.5,13.5,3.267857142857143,232270,13815.0,0.0,0.0,BE,5.0,11.0,10.0,18
2020-08-04,LON,SHORT,2020-08-04 10:39:00,13881.5,13922.5,13884.5,38.0,5.5,233308,13854.4,27.100000000000364,2.217272727272757,TRAIL_2.0R,3.5,37.75,12.222222222222223,24
2020-08-04,NY,LONG,2020-08-04 16:02:00,13840.25,13838.5,13815.5,23.0,5.107142857142857,233622,13840.25,0.0,0.0,BE,3.75,6.0,11.349206349206348,15
2020-08-05,LON,LONG,2020-08-05 10:04:00,13959.0,13958.25,13933.75,24.5,3.5535714285714284,234624,13959.0,0.0,0.0,BE,7.0,8.25,10.0,9
2020-08-05,NY,SHORT,2020-08-05 16:32:00,13900.75,13941.5,13915.5,26.0,5.214285714285714,235005,13912.337301587302,-11.587301587302136,-1.0000000000000473,SL_INITIAL,12.25,3.75,11.587301587301589,2
2020-08-06,LON,LONG,2020-08-06 10:11:00,13933.5,13933.25,13915.0,18.25,4.785714285714286,236017,13947.75,14.25,1.3399253731343284,TRAIL_2.0R,0.75,27.5,10.634920634920634,31
2020-08-06,NY,LONG,2020-08-06 16:34:00,13951.0,13947.0,13910.0,37.0,6.035714285714286,236370,13937.587301587302,-13.412698412697864,-0.9999999999999593,SL_INITIAL,22.5,1.75,13.412698412698411,1
2020-08-07,LON,SHORT,2020-08-07 10:07:00,14030.75,14058.75,14033.75,25.0,5.696428571428571,237357,14043.40873015873,-12.658730158729668,-0.9999999999999613,SL_INITIAL,12.75,4.5,12.658730158730158,11
2020-08-10,LON,SHORT,2020-08-10 10:01:00,13938.0,13960.0,13943.0,17.0,3.232142857142857,238707,13938.0,0.0,0.0,BE,1.0,6.0,10.0,2
2020-08-10,NY,SHORT,2020-08-10 16:09:00,13958.5,13972.0,13959.0,13.0,2.4285714285714284,239090,13968.5,-10.0,-1.0,SL_INITIAL,11.25,2.25,10.0,17
2020-08-11,LON,SHORT,2020-08-11 10:07:00,13930.25,13947.25,13934.0,13.25,4.821428571428571,240080,13930.25,0.0,0.0,BE,2.75,9.75,10.714285714285714,4
2020-08-11,NY,SHORT,2020-08-11 16:34:00,13816.75,13896.0,13819.0,77.0,9.517857142857142,240468,13816.75,0.0,0.0,BE,15.25,28.25,21.150793650793652,5
2020-08-12,LON,LONG,2020-08-12 10:19:00,13791.5,13786.25,13770.25,16.0,5.214285714285714,241461,13791.5,0.0,0.0,BE,3.0,7.75,11.587301587301589,8
2020-08-12,NY,LONG,2020-08-12 16:32:00,13816.0,13804.75,13765.5,39.25,6.553571428571429,241834,13816.0,0.0,0.0,BE,0.25,22.25,14.563492063492065,8
2020-08-13,LON,LONG,2020-08-13 10:01:00,13956.75,13952.0,13931.75,20.25,3.017857142857143,242814,13972.55,15.799999999999272,1.5799999999999272,TRAIL_2.0R,1.5,24.5,10.0,14
2020-08-13,NY,LONG,2020-08-13 16:39:00,14046.5,14030.5,13987.5,43.0,14.285714285714286,243214,14014.753968253968,-31.746031746031804,-1.0000000000000018,SL_INITIAL,42.5,15.5,31.746031746031747,16
2020-08-14,LON,SHORT,2020-08-14 10:00:00,14044.25,14065.5,14052.75,12.75,3.1964285714285716,244179,14029.95,14.299999999999272,1.4299999999999273,TRAIL_2.0R,3.5,24.25,10.0,15
2020-08-14,NY,SHORT,2020-08-14 16:07:00,14014.75,14050.0,14020.5,29.5,5.410714285714286,244542,14026.77380952381,-12.023809523809177,-0.9999999999999712,SL_INITIAL,13.5,1.25,12.023809523809524,11
2020-08-17,LON,LONG,2020-08-17 10:01:00,14025.25,14022.0,14010.5,11.5,2.892857142857143,245535,14025.25,0.0,0.0,BE,1.25,7.25,10.0,6
2020-08-17,NY,LONG,2020-08-17 16:28:00,14066.75,14065.75,14047.75,18.0,2.0357142857142856,245919,14056.75,-10.0,-1.0,SL_INITIAL,12.75,2.75,10.0,3
2020-08-18,LON,SHORT,2020-08-18 10:03:00,14112.5,14121.0,14112.75,8.25,2.6964285714285716,246899,14112.5,0.0,0.0,BE,0.5,8.0,10.0,4
2020-08-18,NY,SHORT,2020-08-18 16:12:00,14163.25,14179.5,14164.25,15.25,2.732142857142857,247281,14163.25,0.0,0.0,BE,5.25,8.75,10.0,17
2020-08-19,LON,SHORT,2020-08-19 10:01:00,14236.5,14247.0,14237.5,9.5,2.392857142857143,248260,14236.5,0.0,0.0,BE,1.0,5.0,10.0,2
2020-08-19,NY,LONG,2020-08-19 16:18:00,14222.0,14219.75,14209.5,10.25,2.357142857142857,248649,14222.0,0.0,0.0,BE,4.5,15.0,10.0,14
2020-08-20,LON,LONG,2020-08-20 10:22:00,14118.0,14116.75,14092.75,24.0,5.321428571428571,249695,14118.0,0.0,0.0,BE,0.75,14.5,11.825396825396826,51
2020-08-20,NY,SHORT,2020-08-20 16:08:00,14126.75,14150.5,14129.25,21.25,3.9107142857142856,250000,14126.75,0.0,0.0,BE,4.25,8.25,10.0,10
2020-08-21,LON,SHORT,2020-08-21 10:08:00,14326.75,14339.5,14328.5,11.0,3.375,251012,14308.95,17.799999999999272,1.7799999999999272,TRAIL_2.0R,2.0,28.25,10.0,17
2020-08-21,NY,LONG,2020-08-21 16:11:00,14306.0,14302.25,14265.25,37.0,5.607142857142857,251377,14316.3,10.299999999999272,0.8266242038215976,TRAIL_2.0R,0.25,26.0,12.46031746031746,19
2020-08-24,LON,LONG,2020-08-24 10:03:00,14460.5,14459.0,14447.5,11.5,3.4107142857142856,252365,14460.5,0.0,0.0,BE,5.5,5.5,10.0,10
2020-08-24,NY,LONG,2020-08-24 16:36:00,14531.25,14528.25,14508.0,20.25,7.392857142857143,252763,14531.25,0.0,0.0,BE,5.5,23.75,16.42857142857143,15
2020-08-25,LON,LONG,2020-08-25 10:48:00,14518.0,14517.0,14503.25,13.75,3.1964285714285716,253778,14508.0,-10.0,-1.0,SL_INITIAL,10.5,2.25,10.0,13
2020-08-25,NY,SHORT,2020-08-25 16:10:00,14444.25,14462.0,14446.25,15.75,4.625,254095,14444.25,0.0,0.0,BE,3.0,10.5,10.277777777777777,8
2020-08-26,LON,SHORT,2020-08-26 10:01:00,14562.75,14578.25,14568.5,9.75,3.0,255096,14572.75,-10.0,-1.0,SL_INITIAL,10.0,3.5,10.0,13
2020-08-26,NY,LONG,2020-08-26 16:02:00,14590.25,14588.5,14567.25,21.25,3.5892857142857144,255474,14605.0,14.75,1.475,TRAIL_2.0R,6.25,22.75,10.0,30
2020-08-27,LON,LONG,2020-08-27 10:45:00,14807.5,14807.0,14784.25,22.75,3.267857142857143,256498,14807.5,0.0,0.0,BE,2.0,6.0,10.0,6
2020-08-27,NY,SHORT,2020-08-27 16:10:00,14779.5,14810.75,14786.75,24.0,6.803571428571429,256822,14794.619047619048,-15.119047619047706,-1.0000000000000058,SL_INITIAL,24.25,2.0,15.119047619047619,5
2020-08-28,LON,SHORT,2020-08-28 10:02:00,14806.5,14832.5,14810.0,22.5,4.678571428571429,257831,14787.85,18.649999999999636,1.7938167938930947,TRAIL_2.0R,5.5,29.75,10.396825396825397,18
2020-08-28,NY,LONG,2020-08-28 16:01:00,14805.5,14798.75,14778.5,20.25,5.339285714285714,258179,14805.5,0.0,0.0,BE,1.5,10.0,11.865079365079366,7
2020-08-31,LON,LONG,2020-08-31 10:05:00,14894.75,14894.25,14882.75,11.5,3.4107142857142856,259193,14894.75,0.0,0.0,BE,5.0,6.75,10.0,12
2020-08-31,NY,SHORT,2020-08-31 16:05:00,14829.0,14855.5,14834.0,21.5,6.071428571428571,259548,14829.0,0.0,0.0,BE,5.5,8.25,13.49206349206349,7
2020-09-01,LON,LONG,2020-09-01 10:00:00,15025.0,15024.5,14999.75,24.75,3.0535714285714284,260566,15048.4,23.399999999999636,2.3399999999999634,TRAIL_3.0R,6.5,30.5,10.0,25
2020-09-01,NY,SHORT,2020-09-01 16:00:00,15021.75,15064.0,15023.0,41.0,4.982142857142857,260920,15021.75,0.0,0.0,BE,0.0,18.75,11.07142857142857,19
2020-09-02,LON,LONG,2020-09-02 10:22:00,15255.5,15247.5,15219.5,28.0,6.089285714285714,261954,15255.5,0.0,0.0,BE,5.75,16.75,13.531746031746032,26
2020-09-02,NY,SHORT,2020-09-02 16:03:00,15261.0,15274.25,15263.25,11.0,3.5892857142857144,262273,15271.0,-10.0,-1.0,SL_INITIAL,10.25,2.75,10.0,4
2020-09-03,LON,LONG,2020-09-03 10:06:00,15212.75,15212.25,15185.25,27.0,5.678571428571429,263286,15212.75,0.0,0.0,BE,3.75,7.0,12.619047619047619,9
2020-09-03,NY,SHORT,2020-09-03 16:02:00,15087.0,15121.25,15089.25,32.0,6.803571428571429,263647,15075.2,11.799999999999272,0.7804724409448338,TRAIL_2.0R,0.5,32.25,15.119047619047619,14
2020-09-04,LON,SHORT,2020-09-04 10:03:00,14457.5,14497.5,14460.25,37.25,7.232142857142857,264643,14473.57142857143,-16.07142857142935,-1.0000000000000486,SL_INITIAL,22.75,3.5,16.07142857142857,3
2020-09-04,NY,LONG,2020-09-04 16:20:00,14577.5,14571.25,14450.25,121.0,11.107142857142858,265024,14577.5,0.0,0.0,BE,10.75,20.0,24.682539682539684,7
2020-09-07,LON,LONG,2020-09-07 10:09:00,14243.0,14241.25,14203.75,37.5,8.75,266018,14243.0,0.0,0.0,BE,6.75,18.5,19.444444444444443,7
2020-09-07,NY,SHORT,2020-09-07 16:02:00,14275.5,14301.25,14283.75,17.5,5.75,266369,14275.5,0.0,0.0,BE,2.75,10.75,12.777777777777777,5
2020-09-08,LON,SHORT,2020-09-08 10:06:00,14373.25,14397.5,14375.5,22.0,6.732142857142857,267157,14373.25,0.0,0.0,BE,11.75,13.0,14.96031746031746,9
2020-09-08,NY,SHORT,2020-09-08 16:30:00,13990.25,14078.5,13994.0,84.5,14.375,267534,13990.25,0.0,0.0,BE,71.5,17.25,31.944444444444446,2
2020-09-09,LON,LONG,2020-09-09 10:01:00,13965.25,13944.5,13887.75,56.75,8.660714285714286,268525,13965.25,0.0,0.0,BE,6.0,11.75,19.246031746031747,17
2020-09-09,NY,SHORT,2020-09-09 16:00:00,14031.75,14066.0,14033.75,32.25,9.589285714285714,268870,14053.059523809523,-21.309523809522943,-0.9999999999999594,SL_INITIAL,25.5,3.0,21.30952380952381,3
2020-09-10,LON,SHORT,2020-09-10 10:18:00,14215.75,14268.75,14220.75,48.0,7.928571428571429,269841,14215.75,0.0,0.0,BE,3.0,14.0,17.61904761904762,4
2020-09-10,NY,LONG,2020-09-10 16:11:00,14339.5,14332.25,14280.25,52.0,5.910714285714286,270182,14339.5,0.0,0.0,BE,3.25,8.25,13.134920634920634,2
2020-09-11,LON,LONG,2020-09-11 10:12:00,14139.0,14138.25,14101.25,37.0,6.803571428571429,271186,14151.8,12.799999999999272,0.8466141732282984,TRAIL_2.0R,0.5,30.75,15.119047619047619,15
2020-09-11,NY,LONG,2020-09-11 16:16:00,14073.25,14071.0,14033.75,37.25,6.5,271543,14092.1,18.850000000000364,1.3050000000000253,TRAIL_2.0R,6.5,38.0,14.444444444444445,8
2020-09-14,LON,LONG,2020-09-14 10:02:00,14098.25,14095.0,14070.75,24.25,5.5,272535,14098.25,0.0,0.0,BE,9.75,6.5,12.222222222222223,16
2020-09-14,NY,LONG,2020-09-14 16:20:00,14061.25,14060.75,14029.5,31.25,5.071428571428571,272911,14065.1,3.850000000000364,0.34161971830989146,TRAIL_2.0R,6.5,34.5,11.269841269841269,14
2020-09-15,LON,SHORT,2020-09-15 10:09:00,14146.0,14166.0,14146.75,19.25,6.0,273900,14146.0,0.0,0.0,BE,3.75,10.25,13.333333333333332,10
2020-09-15,NY,LONG,2020-09-15 16:08:00,14258.75,14257.5,14232.75,24.75,5.25,274263,14258.75,0.0,0.0,BE,9.25,8.0,11.666666666666668,14
2020-09-16,LON,LONG,2020-09-16 10:04:00,14327.75,14325.25,14302.5,22.75,4.964285714285714,275256,14316.718253968254,-11.03174603174557,-0.9999999999999581,SL_INITIAL,11.25,0.5,11.031746031746032,6
2020-09-16,NY,SHORT,2020-09-16 16:07:00,14305.5,14332.25,14308.25,24.0,4.892857142857143,275626,14305.5,0.0,0.0,BE,4.75,13.75,10.873015873015873,13
2020-09-17,LON,LONG,2020-09-17 10:07:00,13902.75,13895.5,13846.0,49.5,10.107142857142858,276634,13902.75,0.0,0.0,BE,4.0,23.0,22.460317460317462,16
2020-09-17,NY,SHORT,2020-09-17 16:01:00,13809.0,13872.0,13809.25,62.75,12.017857142857142,276988,13775.95,33.04999999999927,1.2375334323922462,TRAIL_2.0R,6.0,61.0,26.706349206349206,16
2020-09-18,LON,SHORT,2020-09-18 10:01:00,13950.5,13993.25,13959.5,33.75,6.071428571428571,277979,13950.5,0.0,0.0,BE,1.0,12.5,13.49206349206349,2
2020-09-18,NY,LONG,2020-09-18 16:01:00,13984.5,13984.25,13958.0,26.25,4.875,278349,13991.65,7.149999999999636,0.6599999999999665,TRAIL_2.0R,4.0,22.25,10.833333333333332,12
2020-09-21,LON,LONG,2020-09-21 10:01:00,13749.25,13742.75,13704.75,38.0,5.232142857142857,279344,13749.25,0.0,0.0,BE,1.25,17.75,11.626984126984127,2
2020-09-21,NY,LONG,2020-09-21 16:32:00,13634.75,13618.75,13573.25,45.5,13.321428571428571,279735,13634.75,0.0,0.0,BE,1.25,21.0,29.603174603174605,2
2020-09-22,LON,LONG,2020-09-22 10:02:00,13788.0,13785.25,13756.0,29.25,6.857142857142857,280717,13772.761904761905,-15.238095238095411,-1.0000000000000113,SL_INITIAL,17.25,3.25,15.238095238095237,9
2020-09-22,NY,LONG,2020-09-22 16:05:00,13904.75,13903.75,13866.25,37.5,6.75,281079,13904.75,0.0,0.0,BE,4.75,7.5,15.0,8
2020-09-23,LON,LONG,2020-09-23 10:08:00,13982.25,13976.0,13956.25,19.75,8.035714285714286,282083,13982.25,0.0,0.0,BE,7.75,11.5,17.857142857142858,4
