date,session,direction,entry_ts,entry_px,proba,atr,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held,pnl_usd
2023-10-25,LON,SHORT,2023-10-25 08:00:00,16939.25,0.7878,1.39,16923.59,15.66,1.958,WIN_SMALL,3.75,17.75,8.0,31,313.2
2023-10-25,NY,LONG,2023-10-25 14:33:00,16932.0,0.7928,4.55,16924.0,-8.0,-1.0,SL_INITIAL,9.75,2.75,8.0,10,-160.0
2023-10-26,LON,SHORT,2023-10-26 08:00:00,16467.0,0.7878,2.21,16475.0,-8.0,-1.0,SL_INITIAL,12.25,1.75,8.0,7,-160.0
2023-10-26,NY,LONG,2023-10-26 14:00:00,16486.75,0.7922,4.2,16478.75,-8.0,-1.0,SL_INITIAL,13.75,1.0,8.0,2,-160.0
2023-10-27,LON,SHORT,2023-10-27 08:01:00,16466.5,0.7876,2.46,16466.5,0.0,0.0,BE,1.0,5.5,8.0,1,0.0
2023-10-27,NY,SHORT,2023-10-27 14:05:00,16466.0,0.7917,4.89,16466.0,0.0,0.0,BE,4.25,10.25,8.0,3,0.0
2023-10-30,LON,LONG,2023-10-30 08:00:00,16490.25,0.789,1.68,16490.25,0.0,0.0,BE,1.5,7.25,8.0,7,0.0
2023-10-30,NY,SHORT,2023-10-30 14:49:00,16501.25,0.7921,4.95,16501.25,0.0,0.0,BE,0.0,5.25,8.0,8,0.0
2023-10-31,LON,LONG,2023-10-31 08:16:00,16477.5,0.7898,3.07,16489.89,12.39,1.549,WIN_SMALL,0.5,17.0,8.0,16,247.8
2023-10-31,NY,SHORT,2023-10-31 15:17:00,16550.0,0.7932,6.07,16550.0,0.0,0.0,BE,5.25,4.5,8.0,2,0.0
2023-11-01,LON,LONG,2023-11-01 08:00:00,16607.25,0.7878,1.61,16620.84,13.59,1.699,WIN_SMALL,2.25,16.0,8.0,9,271.8
2023-11-01,NY,LONG,2023-11-01 14:17:00,16596.0,0.7922,5.32,16588.0,-8.0,-1.0,SL_INITIAL,8.5,2.5,8.0,5,-160.0
2023-11-02,LON,LONG,2023-11-02 08:00:00,16950.5,0.788,1.59,16950.5,0.0,0.0,BE,4.25,4.5,8.0,5,0.0
2023-11-03,LON,SHORT,2023-11-03 08:00:00,17116.5,0.7878,1.3,17116.5,0.0,0.0,BE,1.5,6.5,8.0,16,0.0
2023-11-03,NY,SHORT,2023-11-03 14:04:00,17114.25,0.7917,4.11,17114.25,0.0,0.0,BE,2.5,6.75,8.0,8,0.0
2023-11-06,LON,LONG,2023-11-06 08:00:00,17331.5,0.7876,1.32,17331.5,0.0,0.0,BE,1.75,6.75,8.0,15,0.0
2023-11-06,NY,SHORT,2023-11-06 15:19:00,17340.75,0.7932,4.07,17348.75,-8.0,-1.0,SL_INITIAL,8.5,0.75,8.0,11,-160.0
2023-11-07,LON,SHORT,2023-11-07 08:00:00,17358.75,0.7878,1.41,17344.87,13.88,1.735,WIN_SMALL,5.0,16.0,8.0,91,277.6
2023-11-07,NY,SHORT,2023-11-07 14:00:00,17345.0,0.7917,2.98,17353.0,-8.0,-1.0,SL_INITIAL,10.25,1.5,8.0,5,-160.0
2023-11-08,LON,LONG,2023-11-08 08:00:00,17500.0,0.7883,2.11,17492.0,-8.0,-1.0,SL_INITIAL,9.0,1.0,8.0,6,-160.0
2023-11-08,NY,SHORT,2023-11-08 14:57:00,17527.5,0.7922,2.41,17535.5,-8.0,-1.0,SL_INITIAL,8.5,2.5,8.0,8,-160.0
2023-11-09,LON,SHORT,2023-11-09 08:00:00,17519.75,0.789,2.11,17519.75,0.0,0.0,BE,0.75,5.25,8.0,27,0.0
2023-11-09,NY,SHORT,2023-11-09 14:49:00,17532.75,0.7922,2.7,17540.75,-8.0,-1.0,SL_INITIAL,9.75,1.5,8.0,14,-160.0
2023-11-10,LON,SHORT,2023-11-10 08:00:00,17397.5,0.7893,2.02,17397.5,0.0,0.0,BE,2.25,7.5,8.0,31,0.0
2023-11-10,NY,LONG,2023-11-10 14:02:00,17375.75,0.7922,3.34,17389.49,13.74,1.718,WIN_SMALL,3.25,18.75,8.0,13,274.8
2023-11-13,LON,LONG,2023-11-13 08:00:00,17669.75,0.789,1.66,17683.51,13.76,1.72,WIN_SMALL,5.0,16.25,8.0,36,275.2
2023-11-13,NY,SHORT,2023-11-13 15:20:00,17717.75,0.7932,3.64,17717.75,0.0,0.0,BE,0.0,7.25,8.0,1,0.0
2023-11-14,LON,LONG,2023-11-14 08:00:00,17719.75,0.7878,1.3,17719.75,0.0,0.0,BE,6.0,8.75,8.0,62,0.0
2023-11-14,NY,SHORT,2023-11-14 14:26:00,17727.5,0.7915,2.62,17727.5,0.0,0.0,BE,4.75,5.0,8.0,9,0.0
2023-11-15,LON,LONG,2023-11-15 08:00:00,18078.25,0.7876,2.07,18078.25,0.0,0.0,BE,6.5,12.75,8.0,59,0.0
2023-11-15,NY,SHORT,2023-11-15 15:32:00,18137.75,0.7933,10.34,18136.76,0.99,0.124,WIN_SMALL,4.0,16.5,8.0,1,19.8
2023-11-16,LON,SHORT,2023-11-16 08:00:00,18011.25,0.7893,1.79,18019.25,-8.0,-1.0,SL_INITIAL,8.5,0.5,8.0,15,-160.0
2023-11-16,NY,LONG,2023-11-16 14:13:00,17983.25,0.7928,4.54,17983.25,0.0,0.0,BE,1.0,5.25,8.0,4,0.0
2023-11-17,LON,LONG,2023-11-17 09:13:00,18029.0,0.7916,2.98,18051.67,22.67,2.834,TRAIL_2.8R,2.25,26.25,8.0,80,453.40000000000003
2023-11-17,NY,SHORT,2023-11-17 14:01:00,18051.75,0.7917,3.57,18059.75,-8.0,-1.0,SL_INITIAL,8.0,2.0,8.0,5,-160.0
2023-11-20,LON,SHORT,2023-11-20 08:00:00,17990.0,0.7897,1.84,17998.0,-8.0,-1.0,SL_INITIAL,8.0,0.5,8.0,42,-160.0
2023-11-21,LON,LONG,2023-11-21 08:00:00,18254.75,0.7876,1.52,18246.75,-8.0,-1.0,SL_INITIAL,8.75,1.5,8.0,15,-160.0
2023-11-21,NY,SHORT,2023-11-21 14:00:00,18212.25,0.7917,3.48,18220.25,-8.0,-1.0,SL_INITIAL,9.5,2.0,8.0,27,-160.0
2023-11-22,LON,SHORT,2023-11-22 08:00:00,18112.25,0.7897,1.62,18112.25,0.0,0.0,BE,2.0,5.0,8.0,3,0.0
2023-11-22,NY,LONG,2023-11-22 14:00:00,18181.25,0.7922,2.96,18181.25,0.0,0.0,BE,4.25,6.5,8.0,6,0.0
2023-11-23,LON,SHORT,2023-11-23 08:00:00,18215.0,0.7878,0.86,18223.0,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,13,-160.0
2023-11-23,NY,SHORT,2023-11-23 14:00:00,18223.0,0.7917,1.7,18223.0,0.0,0.0,BE,1.25,4.0,8.0,8,0.0
2023-11-24,LON,LONG,2023-11-24 08:00:00,18211.5,0.7897,1.0,18203.5,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,8,-160.0
2023-11-24,NY,LONG,2023-11-24 14:50:00,18188.0,0.7925,2.57,18188.0,0.0,0.0,BE,1.75,4.5,8.0,4,0.0
2023-11-27,LON,SHORT,2023-11-27 08:00:00,18092.25,0.7897,1.71,18100.25,-8.0,-1.0,SL_INITIAL,9.25,0.0,8.0,9,-160.0
2023-11-27,NY,SHORT,2023-11-27 16:04:00,18138.25,0.7932,3.96,18138.25,0.0,0.0,BE,2.75,11.0,8.0,19,0.0
2023-11-28,LON,LONG,2023-11-28 09:44:00,18114.25,0.792,3.62,18114.25,0.0,0.0,BE,4.5,5.0,8.0,3,0.0
2023-11-28,NY,LONG,2023-11-28 14:00:00,18141.25,0.7922,2.21,18141.25,0.0,0.0,BE,0.0,8.75,8.0,17,0.0
2023-11-29,LON,SHORT,2023-11-29 08:00:00,18221.5,0.7878,1.46,18221.5,0.0,0.0,BE,3.5,7.5,8.0,31,0.0
2023-11-29,NY,SHORT,2023-11-29 16:39:00,18350.5,0.7933,9.43,18350.5,0.0,0.0,BE,3.0,7.25,8.0,1,0.0
2023-11-30,LON,SHORT,2023-11-30 08:00:00,18214.5,0.7902,1.54,18214.5,0.0,0.0,BE,5.0,4.5,8.0,40,0.0
2023-11-30,NY,LONG,2023-11-30 14:00:00,18202.25,0.7922,2.38,18214.69,12.44,1.555,WIN_SMALL,0.0,16.0,8.0,7,248.79999999999998
2023-12-01,LON,SHORT,2023-12-01 08:00:00,18107.0,0.788,2.02,18107.0,0.0,0.0,BE,7.75,4.25,8.0,55,0.0
2023-12-01,NY,SHORT,2023-12-01 14:00:00,18113.25,0.7917,2.98,18095.72,17.53,2.191,TRAIL_2.2R,0.75,22.0,8.0,12,350.6
2023-12-04,LON,LONG,2023-12-04 08:00:00,18115.25,0.7894,1.68,18115.25,0.0,0.0,BE,3.0,4.75,8.0,5,0.0
2023-12-04,NY,LONG,2023-12-04 14:40:00,18115.0,0.7907,4.21,18107.0,-8.0,-1.0,SL_INITIAL,9.75,3.5,8.0,23,-160.0
2023-12-05,LON,LONG,2023-12-05 08:03:00,17973.25,0.7883,1.7,17965.25,-8.0,-1.0,SL_INITIAL,8.75,3.25,8.0,27,-160.0
2023-12-05,NY,LONG,2023-12-05 14:05:00,17934.5,0.7907,5.25,17934.5,0.0,0.0,BE,0.25,6.75,8.0,1,0.0
2023-12-06,LON,LONG,2023-12-06 08:00:00,18127.5,0.7878,1.62,18127.5,0.0,0.0,BE,4.5,4.5,8.0,23,0.0
2023-12-06,NY,SHORT,2023-12-06 14:00:00,18095.25,0.7917,2.8,18080.71,14.54,1.818,WIN_SMALL,2.25,18.75,8.0,16,290.79999999999995
2023-12-07,LON,SHORT,2023-12-07 08:00:00,17950.25,0.7897,2.07,17958.25,-8.0,-1.0,SL_INITIAL,8.0,2.25,8.0,25,-160.0
2023-12-07,NY,LONG,2023-12-07 15:06:00,18016.75,0.7931,3.75,18008.75,-8.0,-1.0,SL_INITIAL,8.75,2.5,8.0,8,-160.0
2023-12-08,LON,LONG,2023-12-08 08:00:00,18168.5,0.7876,1.46,18160.5,-8.0,-1.0,SL_INITIAL,10.0,2.0,8.0,61,-160.0
2023-12-08,NY,LONG,2023-12-08 15:31:00,18080.5,0.7933,13.75,18071.56,-8.94,-1.0,SL_INITIAL,27.5,0.0,8.94,1,-178.79999999999998
2023-12-11,LON,LONG,2023-12-11 08:00:00,18214.0,0.7893,1.7,18214.0,0.0,0.0,BE,1.5,15.0,8.0,46,0.0
2023-12-11,NY,LONG,2023-12-11 14:00:00,18222.0,0.7922,2.96,18222.0,0.0,0.0,BE,0.0,15.75,8.0,40,0.0
2023-12-12,LON,LONG,2023-12-12 08:00:00,18418.0,0.7878,1.11,18418.0,0.0,0.0,BE,5.75,5.5,8.0,73,0.0
2023-12-12,NY,SHORT,2023-12-12 14:29:00,18422.5,0.7915,3.36,18430.5,-8.0,-1.0,SL_INITIAL,10.0,2.75,8.0,14,-160.0
2023-12-13,LON,LONG,2023-12-13 08:00:00,18545.25,0.7883,1.5,18537.25,-8.0,-1.0,SL_INITIAL,8.0,3.75,8.0,37,-160.0
2023-12-13,NY,SHORT,2023-12-13 14:02:00,18550.25,0.7917,2.84,18550.25,0.0,0.0,BE,6.5,6.0,8.0,33,0.0
2023-12-14,LON,LONG,2023-12-14 08:00:00,18813.5,0.7878,1.88,18813.5,0.0,0.0,BE,4.25,11.5,8.0,61,0.0
2023-12-14,NY,SHORT,2023-12-14 15:32:00,18756.0,0.7932,7.38,18756.0,0.0,0.0,BE,4.5,7.75,8.0,1,0.0
2023-12-15,LON,SHORT,2023-12-15 08:00:00,18717.25,0.7878,2.3,18717.25,0.0,0.0,BE,0.25,4.25,8.0,1,0.0
2023-12-15,NY,SHORT,2023-12-15 15:40:00,18714.25,0.7932,7.59,18714.25,0.0,0.0,BE,5.25,4.0,8.0,1,0.0
2023-12-18,LON,LONG,2023-12-18 08:00:00,18794.5,0.789,1.11,18794.5,0.0,0.0,BE,2.75,5.25,8.0,35,0.0
2023-12-18,NY,LONG,2023-12-18 14:01:00,18765.0,0.7922,2.62,18779.81,14.81,1.852,WIN_SMALL,5.5,18.75,8.0,28,296.2
2023-12-19,LON,LONG,2023-12-19 08:00:00,18872.5,0.7876,1.16,18864.5,-8.0,-1.0,SL_INITIAL,10.5,3.5,8.0,17,-160.0
2023-12-19,NY,LONG,2023-12-19 14:13:00,18902.25,0.792,2.93,18918.61,16.36,2.045,TRAIL_2.0R,0.0,20.75,8.0,5,327.2
2023-12-20,LON,LONG,2023-12-20 08:00:00,18978.25,0.7876,1.55,18970.25,-8.0,-1.0,SL_INITIAL,9.0,2.0,8.0,46,-160.0
2023-12-21,LON,SHORT,2023-12-21 08:00:00,18787.0,0.7878,1.45,18787.0,0.0,0.0,BE,1.0,5.5,8.0,28,0.0
2023-12-21,NY,SHORT,2023-12-21 15:42:00,18900.5,0.7932,12.41,18900.5,0.0,0.0,BE,11.0,4.75,8.07,2,0.0
2023-12-22,LON,LONG,2023-12-22 08:00:00,18838.5,0.7883,2.05,18838.5,0.0,0.0,BE,2.75,5.5,8.0,7,0.0
2023-12-22,NY,LONG,2023-12-22 14:00:00,18876.0,0.7922,2.21,18876.0,0.0,0.0,BE,0.25,4.25,8.0,1,0.0
2023-12-26,LON,SHORT,2023-12-26 09:06:00,18969.25,0.7907,1.09,18977.25,-8.0,-1.0,SL_INITIAL,8.5,1.0,8.0,14,-160.0
2023-12-26,NY,LONG,2023-12-26 14:08:00,18931.75,0.7907,3.5,18931.75,0.0,0.0,BE,0.0,6.75,8.0,1,0.0
2023-12-27,LON,LONG,2023-12-27 08:00:00,19031.5,0.7876,0.98,19031.5,0.0,0.0,BE,3.75,7.25,8.0,70,0.0
2023-12-27,NY,LONG,2023-12-27 15:03:00,19033.75,0.7928,2.12,19033.75,0.0,0.0,BE,1.5,4.0,8.0,3,0.0
2023-12-28,LON,LONG,2023-12-28 08:00:00,19088.5,0.7876,1.11,19091.0,2.5,0.312,WIN_SMALL,2.5,9.0,8.0,120,50.0
2023-12-28,NY,SHORT,2023-12-28 14:00:00,19090.75,0.7917,1.68,19098.75,-8.0,-1.0,SL_INITIAL,10.0,2.5,8.0,27,-160.0
2023-12-29,LON,SHORT,2023-12-29 08:00:00,19040.75,0.789,0.91,19048.75,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,38,-160.0
2023-12-29,NY,SHORT,2023-12-29 14:06:00,19047.5,0.7917,2.43,19047.5,0.0,0.0,BE,0.0,6.0,8.0,1,0.0
2024-01-02,LON,SHORT,2024-01-02 08:00:00,18959.0,0.7893,0.98,18959.0,0.0,0.0,BE,1.75,14.75,8.0,73,0.0
2024-01-02,NY,SHORT,2024-01-02 14:00:00,18816.0,0.7915,5.11,18816.0,0.0,0.0,BE,3.25,4.5,8.0,2,0.0
2024-01-03,LON,SHORT,2024-01-03 08:00:00,18646.0,0.7876,1.27,18646.0,0.0,0.0,BE,1.75,4.5,8.0,14,0.0
2024-01-03,NY,SHORT,2024-01-03 14:04:00,18580.25,0.7915,3.77,18580.25,0.0,0.0,BE,2.0,6.25,8.0,2,0.0
2024-01-04,LON,SHORT,2024-01-04 08:00:00,18485.0,0.7893,0.91,18485.0,0.0,0.0,BE,1.5,4.25,8.0,17,0.0
2024-01-04,NY,LONG,2024-01-04 14:01:00,18475.75,0.792,4.18,18467.75,-8.0,-1.0,SL_INITIAL,19.75,1.25,8.0,2,-160.0
2024-01-05,LON,LONG,2024-01-05 08:13:00,18367.75,0.7897,2.66,18359.75,-8.0,-1.0,SL_INITIAL,9.0,0.25,8.0,5,-160.0
2024-01-05,NY,LONG,2024-01-05 15:17:00,18345.75,0.7933,4.34,18345.75,0.0,0.0,BE,1.25,5.25,8.0,1,0.0
2024-01-08,LON,SHORT,2024-01-08 08:00:00,18382.75,0.7894,2.0,18390.75,-8.0,-1.0,SL_INITIAL,10.5,3.0,8.0,8,-160.0
2024-01-08,NY,LONG,2024-01-08 14:00:00,18400.0,0.7922,4.2,18411.21,11.21,1.401,WIN_SMALL,5.0,17.5,8.0,17,224.20000000000002
2024-01-09,LON,LONG,2024-01-09 08:00:00,18717.0,0.7805,1.68,18717.0,0.0,0.0,BE,3.25,12.25,8.0,61,0.0
2024-01-09,NY,LONG,2024-01-09 15:43:00,18611.75,0.7937,7.73,18603.75,-8.0,-1.0,SL_INITIAL,8.75,2.25,8.0,2,-160.0
2024-01-10,LON,LONG,2024-01-10 08:00:00,18767.5,0.7883,1.91,18767.5,0.0,0.0,BE,2.25,7.0,8.0,15,0.0
2024-01-10,NY,SHORT,2024-01-10 14:00:00,18788.75,0.7917,4.39,18796.75,-8.0,-1.0,SL_INITIAL,10.0,0.5,8.0,2,-160.0
2024-01-11,LON,LONG,2024-01-11 08:00:00,18939.5,0.7878,2.23,18952.15,12.65,1.581,WIN_SMALL,5.75,16.0,8.0,38,253.0
2024-01-11,NY,SHORT,2024-01-11 14:00:00,18949.25,0.7917,3.04,18957.25,-8.0,-1.0,SL_INITIAL,10.25,2.5,8.0,3,-160.0
2024-01-12,LON,LONG,2024-01-12 09:36:00,18875.25,0.7923,4.59,18867.25,-8.0,-1.0,SL_INITIAL,9.5,1.5,8.0,5,-160.0
2024-01-12,NY,LONG,2024-01-12 14:34:00,18862.25,0.7907,5.21,18854.25,-8.0,-1.0,SL_INITIAL,8.5,0.75,8.0,4,-160.0
2024-01-15,LON,SHORT,2024-01-15 08:00:00,18924.5,0.789,1.16,18932.5,-8.0,-1.0,SL_INITIAL,8.25,0.75,8.0,13,-160.0
2024-01-15,NY,SHORT,2024-01-15 14:00:00,18909.5,0.7917,2.96,18909.5,0.0,0.0,BE,0.0,4.0,8.0,3,0.0
2024-01-16,LON,SHORT,2024-01-16 08:00:00,18819.0,0.7897,2.64,18819.0,0.0,0.0,BE,0.5,9.0,8.0,1,0.0
2024-01-16,NY,LONG,2024-01-16 14:00:00,18822.5,0.7922,4.84,18822.5,0.0,0.0,BE,0.25,4.5,8.0,3,0.0
2024-01-17,LON,SHORT,2024-01-17 08:10:00,18811.0,0.789,3.79,18788.29,22.71,2.838,TRAIL_2.8R,0.75,27.25,8.0,1,454.20000000000005
2024-01-17,NY,LONG,2024-01-17 14:05:00,18835.25,0.792,3.64,18827.25,-8.0,-1.0,SL_INITIAL,10.75,2.75,8.0,8,-160.0
2024-01-18,LON,LONG,2024-01-18 08:00:00,18805.75,0.7876,2.25,18820.38,14.62,1.828,WIN_SMALL,1.0,18.0,8.0,11,292.4
2024-01-18,NY,LONG,2024-01-18 14:00:00,18933.75,0.7922,3.79,18944.82,11.07,1.384,WIN_SMALL,1.25,16.75,8.0,2,221.4
2024-01-19,LON,LONG,2024-01-19 08:00:00,19091.0,0.7878,2.11,19104.84,13.84,1.73,WIN_SMALL,0.75,17.0,8.0,42,276.8
2024-01-19,NY,SHORT,2024-01-19 16:32:00,19118.5,0.7907,8.71,19118.5,0.0,0.0,BE,3.25,11.0,8.0,1,0.0
2024-01-22,LON,LONG,2024-01-22 08:00:00,19476.75,0.7893,2.66,19476.75,0.0,0.0,BE,0.75,14.25,8.0,27,0.0
2024-01-22,NY,SHORT,2024-01-22 14:27:00,19509.75,0.7912,3.86,19509.75,0.0,0.0,BE,4.0,4.5,8.0,2,0.0
2024-01-23,LON,SHORT,2024-01-23 08:00:00,19412.5,0.7893,1.96,19420.5,-8.0,-1.0,SL_INITIAL,9.5,2.5,8.0,50,-160.0
2024-01-23,NY,LONG,2024-01-23 14:00:00,19415.5,0.7922,3.2,19415.5,0.0,0.0,BE,5.0,4.75,8.0,7,0.0
2024-01-24,LON,LONG,2024-01-24 08:00:00,19544.5,0.7878,1.73,19544.5,0.0,0.0,BE,0.0,7.0,8.0,1,0.0
2024-01-25,LON,SHORT,2024-01-25 08:00:00,19567.25,0.789,2.32,19567.25,0.0,0.0,BE,0.25,6.25,8.0,3,0.0
2024-01-25,NY,LONG,2024-01-25 14:59:00,19577.25,0.7922,4.23,19589.65,12.4,1.55,WIN_SMALL,1.25,18.75,8.0,18,248.0
2024-01-26,LON,SHORT,2024-01-26 08:00:00,19447.0,0.789,3.02,19424.37,22.63,2.829,TRAIL_2.8R,2.5,26.25,8.0,16,452.59999999999997
2024-01-26,NY,LONG,2024-01-26 14:00:00,19493.75,0.7922,3.88,19493.75,0.0,0.0,BE,4.75,6.0,8.0,2,0.0
2024-01-29,LON,SHORT,2024-01-29 08:00:00,19473.5,0.789,1.43,19481.5,-8.0,-1.0,SL_INITIAL,8.5,2.75,8.0,9,-160.0
2024-01-29,NY,LONG,2024-01-29 14:51:00,19489.0,0.7922,4.09,19501.37,12.37,1.546,WIN_SMALL,1.0,18.5,8.0,23,247.39999999999998
2024-01-30,LON,LONG,2024-01-30 08:00:00,19664.5,0.7876,1.55,19664.5,0.0,0.0,BE,0.25,5.0,8.0,3,0.0
2024-01-30,NY,SHORT,2024-01-30 14:00:00,19640.5,0.7915,2.8,19640.5,0.0,0.0,BE,3.5,13.25,8.0,22,0.0
2024-01-31,LON,SHORT,2024-01-31 08:00:00,19384.25,0.7893,2.21,19392.25,-8.0,-1.0,SL_INITIAL,10.25,1.5,8.0,7,-160.0
2024-01-31,NY,SHORT,2024-01-31 14:56:00,19364.0,0.7922,5.11,19364.0,0.0,0.0,BE,1.75,4.5,8.0,1,0.0
2023-12-01,LON,LONG,2023-12-01 09:55:00,18097.5,0.7906,2.2,18112.21,14.71,1.838,WIN_SMALL,0.25,18.0,8.0,11,294.20000000000005
2023-12-01,NY,SHORT,2023-12-01 14:00:00,18113.25,0.7917,2.98,18095.72,17.53,2.191,TRAIL_2.2R,0.75,22.0,8.0,12,350.6
2023-12-04,LON,LONG,2023-12-04 08:00:00,18115.25,0.7894,1.68,18115.25,0.0,0.0,BE,3.0,4.75,8.0,5,0.0
2023-12-04,NY,LONG,2023-12-04 14:40:00,18115.0,0.7907,4.21,18107.0,-8.0,-1.0,SL_INITIAL,9.75,3.5,8.0,23,-160.0
2023-12-05,LON,LONG,2023-12-05 08:03:00,17973.25,0.7883,1.7,17965.25,-8.0,-1.0,SL_INITIAL,8.75,3.25,8.0,27,-160.0
2023-12-05,NY,LONG,2023-12-05 14:05:00,17934.5,0.7907,5.25,17934.5,0.0,0.0,BE,0.25,6.75,8.0,1,0.0
2023-12-06,LON,LONG,2023-12-06 08:00:00,18127.5,0.7878,1.62,18127.5,0.0,0.0,BE,4.5,4.5,8.0,23,0.0
2023-12-06,NY,SHORT,2023-12-06 14:00:00,18095.25,0.7917,2.8,18080.71,14.54,1.818,WIN_SMALL,2.25,18.75,8.0,16,290.79999999999995
2023-12-07,LON,SHORT,2023-12-07 08:00:00,17950.25,0.7897,2.07,17958.25,-8.0,-1.0,SL_INITIAL,8.0,2.25,8.0,25,-160.0
2023-12-07,NY,LONG,2023-12-07 15:06:00,18016.75,0.7931,3.75,18008.75,-8.0,-1.0,SL_INITIAL,8.75,2.5,8.0,8,-160.0
2023-12-08,LON,LONG,2023-12-08 08:00:00,18168.5,0.7876,1.46,18160.5,-8.0,-1.0,SL_INITIAL,10.0,2.0,8.0,61,-160.0
2023-12-08,NY,LONG,2023-12-08 15:31:00,18080.5,0.7933,13.75,18071.56,-8.94,-1.0,SL_INITIAL,27.5,0.0,8.94,1,-178.79999999999998
2023-12-11,LON,LONG,2023-12-11 08:00:00,18214.0,0.7893,1.7,18214.0,0.0,0.0,BE,1.5,15.0,8.0,46,0.0
2023-12-11,NY,LONG,2023-12-11 14:00:00,18222.0,0.7922,2.96,18222.0,0.0,0.0,BE,0.0,15.75,8.0,40,0.0
2023-12-12,LON,LONG,2023-12-12 08:00:00,18418.0,0.7878,1.11,18418.0,0.0,0.0,BE,5.75,5.5,8.0,73,0.0
2023-12-12,NY,SHORT,2023-12-12 14:29:00,18422.5,0.7915,3.36,18430.5,-8.0,-1.0,SL_INITIAL,10.0,2.75,8.0,14,-160.0
2023-12-13,LON,LONG,2023-12-13 08:00:00,18545.25,0.7883,1.5,18537.25,-8.0,-1.0,SL_INITIAL,8.0,3.75,8.0,37,-160.0
2023-12-13,NY,SHORT,2023-12-13 14:02:00,18550.25,0.7917,2.84,18550.25,0.0,0.0,BE,6.5,6.0,8.0,33,0.0
2023-12-14,LON,LONG,2023-12-14 08:00:00,18813.5,0.7878,1.88,18813.5,0.0,0.0,BE,4.25,11.5,8.0,61,0.0
2023-12-14,NY,SHORT,2023-12-14 15:32:00,18756.0,0.7932,7.38,18756.0,0.0,0.0,BE,4.5,7.75,8.0,1,0.0
2023-12-15,LON,SHORT,2023-12-15 08:00:00,18717.25,0.7878,2.3,18717.25,0.0,0.0,BE,0.25,4.25,8.0,1,0.0
2023-12-15,NY,SHORT,2023-12-15 15:40:00,18714.25,0.7932,7.59,18714.25,0.0,0.0,BE,5.25,4.0,8.0,1,0.0
2023-12-18,LON,LONG,2023-12-18 08:00:00,18794.5,0.789,1.11,18794.5,0.0,0.0,BE,2.75,5.25,8.0,35,0.0
2023-12-18,NY,LONG,2023-12-18 14:01:00,18765.0,0.7922,2.62,18779.81,14.81,1.852,WIN_SMALL,5.5,18.75,8.0,28,296.2
2023-12-19,LON,LONG,2023-12-19 08:00:00,18872.5,0.7876,1.16,18864.5,-8.0,-1.0,SL_INITIAL,10.5,3.5,8.0,17,-160.0
2023-12-19,NY,LONG,2023-12-19 14:13:00,18902.25,0.792,2.93,18918.61,16.36,2.045,TRAIL_2.0R,0.0,20.75,8.0,5,327.2
2023-12-20,LON,LONG,2023-12-20 08:00:00,18978.25,0.7876,1.55,18970.25,-8.0,-1.0,SL_INITIAL,9.0,2.0,8.0,46,-160.0
2023-12-21,LON,SHORT,2023-12-21 08:00:00,18787.0,0.7878,1.45,18787.0,0.0,0.0,BE,1.0,5.5,8.0,28,0.0
2023-12-21,NY,SHORT,2023-12-21 15:42:00,18900.5,0.7932,12.41,18900.5,0.0,0.0,BE,11.0,4.75,8.07,2,0.0
2023-12-22,LON,LONG,2023-12-22 08:00:00,18838.5,0.7883,2.05,18838.5,0.0,0.0,BE,2.75,5.5,8.0,7,0.0
2023-12-22,NY,LONG,2023-12-22 14:00:00,18876.0,0.7922,2.21,18876.0,0.0,0.0,BE,0.25,4.25,8.0,1,0.0
2023-12-26,LON,SHORT,2023-12-26 09:06:00,18969.25,0.7907,1.09,18977.25,-8.0,-1.0,SL_INITIAL,8.5,1.0,8.0,14,-160.0
2023-12-26,NY,LONG,2023-12-26 14:08:00,18931.75,0.7907,3.5,18931.75,0.0,0.0,BE,0.0,6.75,8.0,1,0.0
2023-12-27,LON,LONG,2023-12-27 08:00:00,19031.5,0.7876,0.98,19031.5,0.0,0.0,BE,3.75,7.25,8.0,70,0.0
2023-12-27,NY,LONG,2023-12-27 15:03:00,19033.75,0.7928,2.12,19033.75,0.0,0.0,BE,1.5,4.0,8.0,3,0.0
2023-12-28,LON,LONG,2023-12-28 08:00:00,19088.5,0.7876,1.11,19091.0,2.5,0.312,WIN_SMALL,2.5,9.0,8.0,120,50.0
2023-12-28,NY,SHORT,2023-12-28 14:00:00,19090.75,0.7917,1.68,19098.75,-8.0,-1.0,SL_INITIAL,10.0,2.5,8.0,27,-160.0
2023-12-29,LON,SHORT,2023-12-29 08:00:00,19040.75,0.789,0.91,19048.75,-8.0,-1.0,SL_INITIAL,8.0,0.0,8.0,38,-160.0
2023-12-29,NY,SHORT,2023-12-29 14:06:00,19047.5,0.7917,2.43,19047.5,0.0,0.0,BE,0.0,6.0,8.0,1,0.0
2024-01-02,LON,SHORT,2024-01-02 08:00:00,18959.0,0.7893,0.98,18959.0,0.0,0.0,BE,1.75,14.75,8.0,73,0.0
2024-01-02,NY,SHORT,2024-01-02 14:00:00,18816.0,0.7915,5.11,18816.0,0.0,0.0,BE,3.25,4.5,8.0,2,0.0
